,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
EXTL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EYA1,0.00010536254026796043,0.00013842429973282865,0.00013970184675672918,0.00011976603457770155,0.00013375864392899827,0.00014902777241959398,6.410311677578904e-05,4.267879854245632e-05,5.5094701283437975e-05,0.00023124237624280063,2.2308432050604983e-05,2.1377003521711438e-05,1.0874558933872485e-05,7.339507721845759e-06,6.7310155849748276e-06,4.0308432822380385e-07,2.4438597754317702e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EYA2,1.1656229714795994e-05,8.792076863854708e-07,2.0901818083806928e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EYA4,6.723481013310931e-06,2.3237170992184513e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F10,4.351882577727849e-05,9.718183326967928e-05,0.00011162386571421113,7.223590767249682e-05,1.4425243581110338e-05,1.5266655795847025e-05,1.75335165898925e-05,3.2337290578523234e-06,3.593443408441787e-06,1.1249360111453642e-05,1.9958437805428075e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11R,-0.00014326802072838504,-0.00028159204162350835,-0.0003442386620227607,-0.00027419823396234995,-0.00025774655858569245,-0.00018872364065326515,-7.805878918820661e-05,-3.259436470807173e-05,-5.2615786465217515e-06,-8.659571411750868e-07,-6.57037883460845e-07,-3.191960561132125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F13A1,0.00010655736326236362,0.0006134490078304951,0.0006974922016777468,0.0007627605358034118,0.0010229368907296616,0.0007519685248559209,0.0005699040724561122,0.00036433695692137915,5.647086936531664e-05,7.557692509254656e-05,-0.0016842296463320228,0.0008373636081519433,0.002883292585861298,0.0023122887337949883,0.0020449897750511254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2,2.6883733902719873e-05,1.0003176471466174e-05,3.9292163974750284e-06,5.492732329680395e-07,1.8312051473174435e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2RL1,-3.6580558289416195e-07,-3.631339058086369e-06,-8.350040513377341e-07,5.29224578627217e-07,7.868002905878117e-07,7.88157315197742e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F3,-0.00015055561243253608,-0.00029178007992948474,-0.00018341459900602058,-0.00024795320977284257,-0.0001642293015603103,-0.00024922564081444865,-3.496673227294785e-05,-3.499623121797443e-05,-3.415464431034321e-05,1.1134605015698933e-05,9.651247270696235e-06,-1.680572297533171e-07,3.108782638155182e-06,1.3708354283666668e-06,2.702505986685715e-07,1.031815559873226e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F5,0.00012354486883282544,6.777646965945654e-05,1.9578468348435465e-05,5.7970748730612275e-06,3.921883814343456e-06,1.2630398677945337e-06,1.4627004116496132e-07,3.633563787735868e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F7,0.00013784046641791278,0.0006821306382643633,0.001129587908607725,0.0013677661585454464,0.0011824794903266878,0.0017875685296534665,0.0015782205402980996,0.0019622561056173928,0.0008238900796222194,0.0005274030358194164,0.0005890499825143552,0.0014252645036367253,0.00021125683103096285,1.336172769866466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F8,0.00010799457719920518,0.00017602489314218493,0.0001782439813003312,0.00017086490393027884,4.292688521769013e-05,1.9241199831864348e-05,1.0146900090304764e-05,1.670667947798402e-05,0.0008339471555602292,1.7449827846483287e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FABP3,6.178635837541654e-05,3.3333471274460355e-05,9.227768347903463e-06,2.2132919140242672e-06,6.766301831217138e-07,3.60548136534202e-08,2.9361983194083564e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FADD,-2.7180493257183946e-05,-1.1907696750378316e-05,-4.096617922763199e-06,-4.238109655500903e-06,-5.580448599758669e-07,-1.771007067794061e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FADS1,-2.8925963269653948e-05,-2.2478584574905024e-05,-6.53210852929331e-06,-3.7873183590569053e-06,-4.738910089557513e-07,-2.5728405002186834e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FADS2,0.0001678702136683726,0.00026615266522937915,0.0003557139342706325,0.0004650822711385645,0.0004960336484057799,0.0005057776907517687,0.0004633835604462047,0.0008233602779655337,0.0006364122788166078,0.0007829513065678045,0.0003864763663074334,0.000803544047825122,0.001901246760529151,0.00015175231942789698,0.00023139225534393824,0.00024231733486346313,0.00035429849452203575,0.00011457473391264701,8.76463975892642e-05,0.00010975092634564824,4.7545386538292944e-05,0.00010069493873268009,6.85825908948551e-05,4.2811066549994764e-05,7.9000287524687e-05,0.0001463546935300588,2.402578366914222e-05,1.9943794703274052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FADS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAHD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAHD2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAIM2,0.0001163087461004271,0.00015658591740675936,0.00020253554284400816,0.00019919043545042991,0.0002076784259213014,9.927131329195796e-05,9.582436646437645e-05,5.336511498266359e-05,5.582711606502676e-06,2.5380606538731778e-05,1.6307228298556562e-06,1.9700106799841926e-07,6.176219270607032e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAIM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FANCA,-0.00016823910147128923,-0.00011631341440841866,-0.00010628176799170949,-8.576705841546917e-05,-1.9394916308048014e-05,-2.1789449861969888e-05,-1.5957916534412628e-05,-2.961844214207307e-06,-5.1687478144375825e-06,6.408431191600328e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FANCB,-4.3554408295736654e-07,2.4123771243863783e-07,1.4112447114447428e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FANCD2,1.534653833056113e-06,1.979530602512009e-05,4.537730644625606e-05,1.8746438316800986e-05,-5.0468119526353135e-06,1.4521836958269263e-05,1.1003192947002324e-07,-1.5863553029167183e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FANCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FANCL,-5.3919231906753414e-05,-3.8949360763470566e-05,-9.733021964700591e-06,-1.015222894689538e-06,-2.0487802277261895e-07,6.493923074454887e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FANCM,-2.6362356872879504e-05,-6.287540906982009e-06,-3.1518707355619167e-07,-3.968471344985442e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FANK1,2.622302737286807e-05,2.0587546084134624e-06,7.234944670522695e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAP,0.00022463229737414538,0.0007398431745437506,0.0012592481751487162,0.0018474164073790486,0.0018452436523116564,0.0020623520431523527,0.002636108143387945,0.0024721356345271672,0.0021165090748148105,0.0031196139088056117,0.0036431319808696693,0.0038047547769140488,0.0036603790121517697,0.0022502150442259092,0.0015503753688455484,0.0024131422931606816,0.004355099791825401,-0.0006861727038412115,0.00024393828871116172,-0.0008629594721416924,0.004363663704156018,0.004124530879466757,0.004870013049272249,0.005479828512184614,0.009989035620224683,0.005898653790353596,0.005913174490468488,0.006445610445101243,0.005251634384673063,0.00734823798266589,0.011304760638125452,0.01478015013449114,0.0040417075393773825,0.003886389355024463,0.0019270164342251933,0.002440505648753586,0.002731931627626706,0.004472476821684753,0.004238098524106832,0.0051871912633299384,0.004473535075355881,0.003874725375513662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FARP1,-1.142478330660275e-05,-2.7010054776761567e-06,-6.050904099611291e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FARSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FARSB,2.565638923276894e-05,-2.3967162409981313e-05,1.8613596982451977e-05,-1.9368869668264685e-07,3.555683290848082e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAS,1.8756767583041427e-05,2.5627491134340385e-06,2.716037861533881e-07,5.7524094154058355e-08,4.073667483818901e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FASN,-0.0001483942923558576,-0.0001855108005465132,-0.00012295898974479236,-0.00014620680946739436,-5.9562568342452565e-05,-5.532941699146447e-05,-5.720833422350186e-05,-4.005955252170137e-05,-6.334928157423124e-06,5.265540431290925e-07,2.679217846192721e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FASTK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FASTKD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FASTKD5,-1.4226740242936764e-05,-1.5753576225715658e-06,-2.1903751047520523e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAT4,-7.655364691859496e-06,-4.648679433994883e-05,-6.8890900550146755e-06,-3.0738175494424097e-06,-1.1460141606310644e-06,-4.0528908059689236e-08,5.854384735778006e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBLIM1,1.8034621059485534e-05,3.5497879774920052e-06,7.06997625065909e-08,2.186772873773917e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBLN1,-0.00019605709229699855,-0.00015301604101118743,-8.191467153850945e-05,-4.050687348517876e-05,-6.810037169831251e-06,-9.96441259802087e-07,-3.1788597146880647e-07,-1.1784202341495796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBLN5,-1.686544973772074e-05,-7.199984225658728e-07,-1.6236479864302226e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBN2,0.00016324217255685758,0.00041639219376510094,0.0007225038248289368,0.00101658735357122,0.0010328073343130633,0.0014334081164841304,0.0013234147505280737,0.0016414245592188408,0.0009099191105916216,0.001750195903151228,0.002132553658882115,0.0005721190360208386,0.0022522323850214868,0.0009609831818150103,8.633035688361196e-05,6.514236266147688e-05,3.420135425425384e-05,3.0338427458714295e-05,1.640099705642833e-05,3.175914119812071e-05,1.2896805213581102e-06,8.280745182190474e-07,5.316442398366861e-07,5.383259436760536e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBP1,2.4476214982822747e-05,9.064594274968775e-07,3.3245252854555634e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL13,-6.498463984210028e-05,-0.00011402390971800431,-0.0001513169971906755,-0.00010572324118742447,-3.835370172701202e-05,-4.821078921411904e-05,-4.663815646480984e-06,-2.1406634118957378e-07,-2.7822022396437345e-07,7.390657947788554e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL14,6.3607515148509185e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL17,-3.960490941360549e-05,-1.1839285110088045e-05,-1.267705584947641e-06,-6.721084115474549e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL18,-3.484361485145903e-06,2.9256074136448695e-05,2.0126952771604786e-05,-2.4128181760428127e-07,2.58587884250741e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL2,-1.8168992804715876e-05,-4.627146070912549e-06,-1.561592950946559e-06,-7.673515204618803e-07,-7.128873365679702e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL6,2.1793387927321396e-05,2.6048572364005125e-06,4.0352414656192774e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL8,-7.30552952144508e-05,-0.00017709223539202456,-0.00028727906099147217,-0.0007220886734898028,-0.0005186436507927505,-0.0009152063567450558,-0.0012030803027683618,-0.0012230584160504375,-0.001500569717161739,-0.0022016785267009124,-0.0018010097092657138,-0.0018263517398765018,-0.0015970515421256358,-0.0014101072243848604,-0.0008394055068623577,-0.0024537285777288392,-0.0029418072968753913,-0.003634676413791221,-0.010094944927551622,-0.006489143148068603,-0.005552158965591854,-0.0019632238392639535,-0.008243208002257123,-0.013486902833285762,-0.02263663964928858,-0.12009678298256854,-0.10304652563888705,0.03186626616168212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXO10,-5.046960159853598e-05,-1.8771007070747573e-05,-4.492762608373977e-06,-6.954032100835227e-07,-2.0501676236546488e-07,-1.3211388766556585e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
