,Number of Increases,Euclidean Distance,Absolute Rank Change,Relative Rank Change,Absolute Change,Relative Change,Combined Score
AAAS,0,5.0826836664951476e-05,-670.0,-0.3496868475991649,-3.519982568826154e-06,-0.683908756147044,0.0
AACS,0,3.0484370111957265e-06,-26.0,-0.005377456049638056,-1.3941219677259694e-07,-0.653666254607265,0.0
AADAC,8,0.00010706574202762843,3063.0,0.5985929255423099,2.57967480718873e-06,23.219740492635122,0.012600509685236589
AAK1,1,0.002622473288580009,-111.0,-0.7350993377483444,-0.0003159686329154686,-0.7119296486914097,0.005053889956539113
AAMP,0,6.183373114911125e-06,-336.0,-0.07967749585013043,-3.0773172052852633e-07,-0.6480598355823752,0.0
AARS,0,6.658657523332105e-05,-635.0,-0.3531701890989989,-4.0817427829078844e-06,-0.6847481060396938,0.0
AASDHPPT,0,1.3941229583001177e-05,-581.0,-0.175,-8.20834489280922e-07,-0.6613355236539098,0.0
AASS,3,3.1172437049824694e-06,-160.0,-0.06782534972445951,-1.544892307821023e-06,-0.4706435160453626,0.001506137972777593
AATF,0,1.668859655759284e-05,-563.0,-0.19761319761319762,-1.308497336638554e-06,-0.6395539535001394,0.0
AATK,12,0.00019775353790057204,396.0,0.27104722792607805,1.6733427443514405e-06,0.18840658012917302,0.007511465323420248
ABAT,0,0.0,,,,,0.0
ABCA1,6,0.0001287041002917921,67.0,0.05721605465414176,-3.88948114292432e-06,-0.2844004333533292,0.004933986967866187
ABCA3,6,0.00035872232119921866,-124.0,-0.2678185745140389,-4.2750801676818566e-05,-0.591515555560662,0.005427177796850323
ABCA5,0,0.00010819564199576647,-767.0,-0.5161507402422612,-6.445952630847868e-06,-0.7456223131638459,0.0
ABCB6,0,3.2210523147986884e-05,-789.0,-0.30522243713733077,-1.839647683085179e-06,-0.7076726380598688,0.0
ABCB8,1,8.477781453741301e-06,525.0,0.09973404255319149,1.0597226817176626e-07,inf,0.0017409812438510701
ABCB9,0,1.617685441798003e-05,-681.0,-0.17720530835284934,-5.456225372881575e-07,-0.7572307868091687,0.0
ABCC3,0,0.0,,,,,0.0
ABCC5,0,0.0,,,,,0.0
ABCC8,0,1.0764616411713224e-05,-545.0,-0.13085234093637454,-3.91558476929749e-07,-0.770697046557361,0.0
ABCD3,0,0.0001280768207510579,-733.0,-0.5569908814589666,-8.35186190110047e-06,-0.7557144244087285,0.0
ABCD4,0,4.3050830324482786e-06,-29.0,-0.005849132714804356,-1.3470426209603907e-07,-0.7909995260394024,0.0
ABCE1,0,2.8196674085736908e-05,-647.0,-0.24232209737827715,-1.6000759982334792e-06,-0.6668269574462201,0.0
ABCF1,0,2.0847101241950088e-05,-630.0,-0.23009495982468955,-1.491859181618232e-06,-0.6601992739435398,0.0
ABCF2,0,0.0,,,,,0.0
ABCF3,0,0.0,,,,,0.0
ABCG1,9,0.00022189415941466686,3993.0,0.7585486322188449,7.366976160788299e-06,inf,0.007078834123049844
ABCG2,0,3.255916776167202e-05,-798.0,-0.27824267782426776,-1.4469809705333492e-06,-0.720345632936246,0.0
ABHD10,6,4.444644808803239e-05,-11.0,-0.00718954248366013,-3.1159021455032864e-06,-0.3829443901749866,0.0036302782191070413
ABHD11,0,0.00024938449058183705,-677.0,-0.7326839826839827,-1.6856864632370485e-05,-0.7838061904650018,0.0
ABHD14A,0,0.0,,,,,0.0
ABHD14B,0,0.0,,,,,0.0
ABHD2,0,0.0,,,,,0.0
ABHD3,0,0.0,,,,,0.0
ABHD6,0,0.0,,,,,0.0
ABHD8,0,1.7524975417707583e-05,-608.0,-0.1768984579575211,-7.480639719821123e-07,-0.6804499504600982,0.0
ABI3,5,5.449117627937192e-05,1420.0,0.32651184180271325,7.556692117083905e-07,1.8573035716476285,0.00546220028129314
ABI3BP,12,0.00033051770709143077,383.0,0.3202341137123746,3.873251166122475e-06,0.2970045882613148,0.008754403908059096
ABL1,0,1.6275898456905976e-05,-587.0,-0.2001363791339925,-1.2327408002060326e-06,-0.6526524363542958,0.0
ABL2,24,0.001202907463238171,62.0,0.17765042979942694,-7.775122650731029e-07,-0.007159883666307631,0.013338074416237843
ABLIM1,0,0.0,,,,,0.0
ABLIM2,4,3.660088739709052e-05,581.0,0.15800924666847974,1.17613401330141e-07,0.13544015762973663,0.0036764700857180588
ABLIM3,2,1.8932286313572614e-05,602.0,0.1330680813439434,8.099156418911275e-08,0.24613083382441842,0.002679474842318828
ABT1,0,0.0,,,,,0.0
ABTB1,0,4.2604347135338894e-05,-803.0,-0.31477851822814584,-1.908237820368993e-06,-0.7101994884640382,0.0
ABTB2,13,8.296514124533265e-05,194.0,0.13472222222222222,-1.5143073978168249e-06,-0.16590203843842924,0.005599611023018392
ACACA,0,0.0,,,,,0.0
ACAD10,0,0.0,,,,,0.0
ACAD11,0,0.0,,,,,0.0
ACAD9,0,2.5789663945038786e-05,-621.0,-0.22655964976286028,-1.4809635058276155e-06,-0.6578389536891995,0.0
ACADM,0,2.6379265182665492e-05,-634.0,-0.2456412243316544,-1.7263228235395388e-06,-0.6630448245393156,0.0
ACADSB,2,7.41893283244919e-05,-485.0,-0.34519572953736655,-6.48058733861729e-06,-0.6687563707341928,0.002625211657515403
ACAN,6,1.6098023618337437e-05,-17.0,-0.008026440037771483,-1.70957620551823e-06,-0.4083224697388443,0.0027867068066047317
ACAT1,3,2.434505924062371e-05,599.0,0.13859324386857935,1.1190337721473229e-07,0.2653770539682067,0.003170904751930662
ACAT2,2,3.520139075698382e-06,198.0,0.04278305963699222,-9.243135742103473e-08,-0.31688874502731496,0.0015056671259279886
ACBD3,0,1.6261539015603716e-05,-655.0,-0.18049049324882888,-6.660575020119482e-07,-0.7269653234767238,0.0
ACBD4,7,0.0001826643393288186,1485.0,0.4830839297332466,3.1500897148345044e-06,1.9300959773986226,0.008162316048996686
ACBD5,12,0.000573189170606894,128.0,0.19601837672281777,-6.300258326285341e-06,-0.15185504092088514,0.008968604897544736
ACD,0,0.0,,,,,0.0
ACE,0,1.1525260432978022e-05,-586.0,-0.14683036832873966,-4.5059320659718406e-07,-0.7385461413026069,0.0
ACE2,4,2.1073459728949184e-05,814.0,0.1776129173030766,1.9113430352995838e-07,0.6192595530319934,0.003503801904845155
ACHE,7,0.00018866088887970362,1388.0,0.46749747389693497,2.987140008984776e-06,1.6348078717526622,0.008005896311396716
ACLY,0,0.0,,,,,0.0
ACO1,23,0.00031362426573563015,367.0,0.34819734345351044,5.67042035894825e-06,0.33678557421871924,0.010259963319314285
ACOT7,0,8.135019085649808e-06,-393.0,-0.09710896960711639,-3.807388043795928e-07,-0.6589420845737711,0.0
ACOT8,0,0.0,,,,,0.0
ACOT9,0,0.0,,,,,0.0
ACOX1,0,4.593686099712304e-05,-866.0,-0.3954337899543379,-2.8773978831391957e-06,-0.7363889179855413,0.0
ACOX2,0,0.0,,,,,0.0
ACOX3,0,0.0,,,,,0.0
ACP1,1,2.0926463963937588e-06,133.0,0.028400597907324365,-1.023601641846078e-07,-0.37832043468397947,0.0010848965475321688
ACP2,5,3.736820902794053e-05,1370.0,0.29198635976129583,5.296612941985805e-07,1.982443677035298,0.005014156057583005
ACP5,1,4.813577942879761e-05,-474.0,-0.29662077596996245,-4.851035437376869e-06,-0.6468121676001759,0.002019911920459623
ACP6,0,6.40768718929079e-05,-539.0,-0.31988130563798217,-4.544963986515362e-06,-0.666537463700064,0.0
ACPL2,0,0.0,,,,,0.0
ACPP,2,2.7971649121018937e-05,1236.0,0.23480243161094225,3.5782396463086664e-07,inf,0.0028130084074263592
ACR,4,4.305809957988633e-05,1589.0,0.3182455437612658,5.816740376998706e-07,3.6442304738570295,0.005496731148628238
ACRBP,8,0.000142038380858786,1048.0,0.3987823439878234,2.3237705333326568e-06,0.9315167783012929,0.007107180198098729
ACSBG1,13,0.00021137946544002193,3870.0,0.7370024757189106,6.3838487507165964e-06,305.4845444950775,0.032042521906603026
ACSL1,0,0.0,,,,,0.0
ACSL3,0,5.830906190294148e-06,-240.0,-0.05321507760532151,-2.3215306884324182e-07,-0.6923774963090727,0.0
ACSL4,2,0.000136821983224019,-254.0,-0.312807881773399,-1.6313655935644438e-05,-0.6076494144099409,0.003198562136885016
ACSL5,0,0.0,,,,,0.0
ACSM3,0,0.0,,,,,0.0
ACSS1,5,1.843692098824758e-05,499.0,0.12351485148514851,6.724115499179793e-08,0.11593369003575224,0.0032540490654490175
ACSS2,0,6.950089659728246e-05,-631.0,-0.3626436781609195,-4.48274885089123e-06,-0.6923943413804236,0.0
ACTA1,3,0.0006040098885962492,-108.0,-0.43548387096774194,-0.00010883263785719549,-0.5923710938484859,0.005136699792271788
ACTA2,6,6.344250024251295e-05,862.0,0.2652307692307692,6.08892237593247e-07,0.44991853773133267,0.004994341309178597
ACTB,0,0.0003373446773836018,-372.0,-0.5543964232488823,-2.7947220814926354e-05,-0.7186485751974554,0.0
ACTC1,4,5.381800173858512e-05,1323.0,0.3068181818181818,6.637855687717826e-07,1.55885549310662,0.005004015841748079
ACTG1,0,0.029785809244139753,-42.0,-1.4,-0.0032978560311222728,-0.7719558070557027,0.0
ACTG2,1,0.00012656514955503397,-225.0,-0.2805486284289277,-1.650065782321599e-05,-0.595162459201623,0.0026642904431559565
ACTL6B,5,4.1108978201119356e-05,233.0,0.08348262271587245,-4.948536906090949e-07,-0.22922692048731796,0.003616193911505597
ACTL7A,7,9.317851071719615e-05,2997.0,0.569338905775076,2.175736837208887e-06,inf,0.00529752183442472
ACTN1,0,0.00785592642997759,-69.0,-1.0615384615384615,-0.0011230253703770846,-0.7449038682141355,0.0
ACTN2,26,0.0009668072790502322,2699.0,0.8601019757807521,4.60606261555886e-05,30.199981092533957,0.031678837404151915
ACTN3,7,0.0001860850016759904,998.0,0.41792294807370184,3.1781581349205748e-06,1.0104234543947797,0.007436067252191229
ACTN4,0,0.05221715989669172,-28.0,-1.5555555555555556,-0.005863255468208185,-0.7837675626979412,0.0
ACTR10,0,0.0,,,,,0.0
ACTR1A,0,0.0,,,,,0.0
ACTR1B,0,2.2640739311631294e-05,-556.0,-0.22072250893211592,-1.7860262694829674e-06,-0.6397666927247329,0.0
ACTR2,0,3.4444187874406563e-06,-28.0,-0.005731832139201637,-1.365607164191414e-07,-0.6937169800711339,0.0
ACVR1,0,7.872689538177925e-05,-452.0,-0.35011618900077457,-7.504715934521374e-06,-0.6606336259987629,0.0
ACVR1C,6,2.1685995961525976e-05,22.0,0.010314111579934365,-1.5864986643303257e-06,-0.38328740151235047,0.003036958040778751
ACVR2A,0,0.0,,,,,0.0
ACY3,1,2.7146849969891496e-06,272.0,0.05167173252279635,3.393356246236437e-08,inf,0.00130579904812013
ADA,0,0.0,,,,,0.0
ADAL,0,0.0,,,,,0.0
ADAM10,0,1.6340195644386355e-05,-570.0,-0.16445470282746683,-7.168366653148799e-07,-0.6692595222515474,0.0
ADAM11,4,5.320979787181374e-05,-169.0,-0.18819599109131402,-1.2138219239275473e-05,-0.535463509742491,0.003159411342689227
ADAM12,3,1.4015278180708827e-05,57.0,0.016211604095563138,-3.1552027957005674e-07,-0.3090679175680543,0.0023565906234091914
ADAM15,0,6.9778777785925e-05,-408.0,-0.27163781624500666,-5.373529754248479e-06,-0.6317682846757453,0.0
ADAM17,0,0.0,,,,,0.0
ADAM19,5,3.6168570964502494e-05,1325.0,0.2785368929997898,4.806173719444011e-07,1.9830593854542664,0.004969784982921107
ADAM21,5,5.5389307134628766e-05,1002.0,0.27317339149400216,6.301816874508229e-07,0.7194794262446452,0.004815697072400068
ADAM23,0,0.0,,,,,0.0
ADAM32,4,8.034091709212818e-05,-118.0,-0.16761363636363635,-1.9168237785600824e-05,-0.5358175169465988,0.0035062490912520423
ADAM33,12,0.0007843952734131766,540.0,0.48,1.4720542259226135e-05,0.9894895376074208,0.012202390602158173
ADAM8,7,7.888810987869233e-05,1026.0,0.31656896019746994,9.255653638117584e-07,0.6797669988592893,0.005703545908335513
ADAM9,4,5.270651861234984e-05,1495.0,0.3252828546562228,6.728137737408064e-07,2.2097653614050863,0.005273793357029121
ADAMTS1,13,0.00043962512843621974,444.0,0.3854166666666667,7.025496558789773e-06,0.4904588768459354,0.00996794503738669
ADAMTS12,3,1.4609055900186019e-05,835.0,0.15862462006079028,1.9931939029830396e-07,inf,0.002634534866652134
ADAMTS14,0,0.0,,,,,0.0
ADAMTS15,4,2.425540777077804e-05,1240.0,0.23556231003039513,3.597648207372534e-07,inf,0.0032282754844851934
ADAMTS2,9,0.0001805290049005559,1113.0,0.4460921843687375,3.541931996914954e-06,1.2403489091964444,0.008086932201884918
ADAMTS4,17,0.003971858499094039,1239.0,0.853893866299104,0.0001851344265924499,20.57453935652491,0.03697089097937369
ADAMTS7,3,1.9749728311151636e-05,-303.0,-0.15707620528771385,-2.809929005345611e-06,-0.5548059108769872,0.002275236947211095
ADAMTS9,6,2.264229749902893e-05,34.0,0.015836050302748022,-1.558811993086256e-06,-0.38010887291490153,0.003074901621668499
ADAMTSL1,4,3.146484830550575e-05,1520.0,0.2933230412967966,4.973268840734727e-07,7.503048999654019,0.005903173072823984
ADAMTSL2,8,0.00012792116374838575,2836.0,0.6025069046101551,2.9987859378923675e-06,11.512860845243267,0.011171204999107362
ADAMTSL3,11,0.000537630921432855,427.0,0.40550807217473883,9.258959050562207e-06,0.5488644426157675,0.010162179207655357
ADAMTSL4,11,0.0001819734753151908,2828.0,0.6504139834406624,4.755813723786492e-06,11.68568013606759,0.013290861615928717
ADAMTSL5,6,2.3460571568855995e-05,133.0,0.05386796273795059,-8.869556048314035e-07,-0.3022432168700933,0.003202975728322917
ADAR,13,7.88156490131808e-05,1773.0,0.4679334916864608,2.012631342352687e-06,2.638686648078327,0.008145419038063404
ADARB1,5,5.523476748271204e-05,1574.0,0.34277003484320556,7.566929892408529e-07,2.4764381537609013,0.005761558591892195
ADC,0,0.0,,,,,0.0
ADCK5,0,0.0,,,,,0.0
ADCY3,0,2.5180148042090874e-05,-775.0,-0.23413897280966767,-9.188768018411211e-07,-0.7336229424842557,0.0
ADCY4,0,0.0,,,,,0.0
ADCY7,0,3.438210327482181e-05,-727.0,-0.29373737373737374,-2.0127821260724673e-06,-0.6938949326750141,0.0
ADCY9,5,5.2033384467199615e-05,1730.0,0.3534218590398366,7.30475887790334e-07,3.7866320344845024,0.006152428695467618
ADCYAP1R1,9,0.00015085176152475588,2889.0,0.637045203969129,4.035614513143472e-06,12.363116155206729,0.012210622370055348
ADD3,0,9.884531258309487e-05,-347.0,-0.3120503597122302,-9.496995147174728e-06,-0.6259958728582034,0.0
ADH5,0,8.965673483695545e-06,-449.0,-0.10900704054382132,-3.750929292575732e-07,-0.6990102570807205,0.0
ADHFE1,8,0.00021343266729584672,1288.0,0.49980597594101667,4.556444860331337e-06,1.7438282977690578,0.008639432724222474
ADI1,1,1.9976684387762438e-05,-462.0,-0.18681763040841085,-1.7478963653685477e-06,-0.6022661029387814,0.0016823116902775436
ADIPOR1,0,1.2117333271532625e-05,-545.0,-0.14425622022233986,-5.369317075013872e-07,-0.6940288900234433,0.0
ADIPOR2,0,1.850008223726671e-05,-623.0,-0.21952078928823116,-1.3608858722625442e-06,-0.6589911094872071,0.0
ADM,18,0.00044307783699837415,-46.0,-0.1393939393939394,-4.9435157836010026e-05,-0.4232078504303021,0.008277681731384929
ADM2,8,0.0001126347045515141,490.0,0.24305555555555555,4.5823922885991686e-07,0.09789844513766668,0.005771330891267535
ADNP,0,3.949238945856495e-05,-608.0,-0.24877250409165302,-1.961020330709955e-06,-0.6542798369877653,0.0
ADORA1,4,1.6882705919922667e-05,963.0,0.19080641965524073,1.9238791120258949e-07,1.3596016298811797,0.00364492118752704
ADORA2B,0,0.0,,,,,0.0
ADPGK,1,2.5670128456232535e-05,-608.0,-0.24126984126984127,-1.8308127283130726e-06,-0.656985155884579,0.001719908856813613
ADPRH,9,0.00035797737121329566,925.0,0.4820218863991662,6.929028505887103e-06,1.3539228106484258,0.00973535750189667
ADPRHL2,0,0.0,,,,,0.0
ADRA1B,0,0.0,,,,,0.0
ADRA2A,4,2.4494289480253814e-05,1225.0,0.2327127659574468,3.527156425871151e-07,inf,0.003235651707026805
ADRB2,23,0.000445002838967898,1111.0,0.6127964699393271,1.5821775333466287e-05,2.6861888919418235,0.014644067715400489
ADRBK1,0,0.0,,,,,0.0
ADRM1,0,9.979029808366735e-05,-566.0,-0.42781557067271353,-7.7271045753003e-06,-0.7059452289675949,0.0
ADSS,0,0.0,,,,,0.0
ADSSL1,0,0.0,,,,,0.0
AEBP2,0,0.0,,,,,0.0
AES,0,0.0,,,,,0.0
AFAP1,0,0.0,,,,,0.0
AFAP1L1,7,2.4832782676061788e-05,1286.0,0.24430091185410335,3.8046974290413476e-07,inf,0.0037368659543153457
AFF4,0,7.368873523449841e-05,-655.0,-0.42394822006472493,-5.6851247409842035e-06,-0.7112548884967641,0.0
AFG3L2,0,0.00010900344088223956,-507.0,-0.4046288906624102,-8.232536742545697e-06,-0.6891313637778683,0.0
AFMID,0,2.8285082995104253e-05,-972.0,-0.30662460567823346,-1.1605683522185615e-06,-0.7900247119765237,0.0
AFTPH,0,0.0,,,,,0.0
AGBL2,0,8.714808260705417e-05,-470.0,-0.3700787401574803,-7.757090629053289e-06,-0.6674001161620237,0.0
AGER,0,0.0011898578446777734,-272.0,-0.8918032786885246,-0.00010497748354538064,-0.7754863928448661,0.0
AGL,0,0.0,,,,,0.0
AGMAT,3,3.553881151264712e-05,1434.0,0.2724164133738602,4.641548934298094e-07,inf,0.003312438173343229
AGPAT1,0,7.565685987770645e-05,-467.0,-0.3799837266069976,-8.229727326087579e-06,-0.6679517163496841,0.0
AGPAT3,0,7.585372273728918e-06,-425.0,-0.10595861381201695,-3.9854605372286e-07,-0.6685836595012886,0.0
AGPAT4,0,2.9840675973718375e-05,-792.0,-0.26783902603990534,-1.335668995273041e-06,-0.7218852714206887,0.0
AGPAT5,5,1.3554244934436027e-05,986.0,0.18910625239739165,2.2132368082424155e-07,4.451976470277701,0.004497372290869312
AGPAT6,0,0.0,,,,,0.0
AGPS,1,1.1586120350576353e-05,636.0,0.12082066869300911,1.448265043822044e-07,inf,0.0018847928610931672
AGR2,3,3.198597931655417e-05,-254.0,-0.15506715506715507,-4.022509073331121e-06,-0.5564180140783281,0.0025647142347033007
AGRN,1,0.000280699350195106,-370.0,-0.5481481481481482,-2.7246854339780547e-05,-0.7139042669311902,0.0029260932643971485
AGRP,6,6.173081040985498e-05,1116.0,0.3020297699594046,7.880224690875069e-07,0.9273314372363032,0.005337553832914551
AGT,0,0.0,,,,,0.0
AGTPBP1,0,0.0,,,,,0.0
AHCTF1,0,1.4443471579360833e-05,-711.0,-0.17140790742526518,-4.416942118515809e-07,-0.8563278523308477,0.0
AHCY,5,5.568886266337511e-05,605.0,0.20905321354526607,1.7293267325599105e-07,0.08812060483021546,0.0042847681483967805
AHCYL1,3,9.647222916694698e-05,-406.0,-0.3300813008130081,-7.87520291374844e-06,-0.6392750664104306,0.0031725341585738774
AHDC1,0,0.0,,,,,0.0
AHI1,0,5.963045941955674e-06,-242.0,-0.05343342901302716,-2.302378106007019e-07,-0.7023965654390855,0.0
AHNAK,0,0.00033901903989419177,-254.0,-0.44020797227036396,-3.3765885153019985e-05,-0.6735897171345132,0.0
AHR,0,0.012868322036488643,-123.0,-1.9523809523809523,-0.0013894153556770785,-0.8530313148422588,0.0
AHRR,25,0.0005942137526024215,2482.0,0.8202247191011236,3.176055926055657e-05,18.4791218041075,0.024638983103666537
AHSA1,0,0.0,,,,,0.0
AHSA2,0,0.0,,,,,0.0
AHSG,4,0.00010140721207303926,1422.0,0.3727391874180865,1.212080289574839e-06,1.6321798379599541,0.005926751275787674
AIFM2,0,1.3822507207932935e-05,-577.0,-0.1649514008004574,-7.004509387175155e-07,-0.6734662162712176,0.0
AIG1,0,0.0,,,,,0.0
AIM1,0,0.0,,,,,0.0
AIM1L,0,0.0,,,,,0.0
AIP,0,0.0,,,,,0.0
AIRE,6,7.031001690145499e-05,2372.0,0.4672970843183609,1.3182147861397168e-06,10.066584632313118,0.008616252167972162
AK1,0,5.345967188912771e-05,-792.0,-0.3434518647007806,-2.4339766714013052e-06,-0.7125105167066591,0.0
AK2,0,1.0937047070588687e-05,-514.0,-0.12530472940029255,-3.9911611189876635e-07,-0.7297731648472404,0.0
AK3,0,0.0,,,,,0.0
AK7,1,3.181914210357746e-06,286.0,0.054331306990881456,3.977392762947183e-08,inf,0.0013589067765390822
AKAP1,0,0.0,,,,,0.0
AKAP12,14,0.002102186319737772,174.0,0.35655737704918034,3.086911116902249e-05,0.4803650840475252,0.014965666369703328
AKAP13,0,8.632398021789509e-05,-622.0,-0.4174496644295302,-6.082339179101798e-06,-0.7048180587720444,0.0
AKAP8,0,4.4145520562697315e-06,-136.0,-0.02924731182795699,-1.8881609558794342e-07,-0.6711429322542929,0.0
AKAP8L,3,9.776801400353359e-06,628.0,0.12653636913157365,6.544402376542764e-08,0.3880516943665721,0.0025814287807698066
AKAP9,5,2.9875805067251712e-05,752.0,0.1785375118708452,2.2743374141222503e-07,0.4764197003328839,0.003950574888608527
AKNA,1,0.0023676805142961482,-181.0,-0.8264840182648402,-0.00016862504122850704,-0.7460990997183125,0.004739668426175201
AKT1,0,0.0,,,,,0.0
AKT1S1,0,4.1119536041804125e-06,-111.0,-0.023622047244094488,-1.763145270585123e-07,-0.6704505352470959,0.0
AKT2,0,2.172988844693187e-05,-939.0,-0.24207269914926527,-6.047765511934876e-07,-0.8772506886360064,0.0
AKTIP,0,0.0,,,,,0.0
ALAD,1,8.011774651548382e-06,-275.0,-0.10010921004732436,-1.183525681422435e-06,-0.5271497734727102,0.0014058050374667467
ALAS1,0,0.0,,,,,0.0
ALAS2,14,0.0018755997459109826,1123.0,0.7629076086956522,6.908568752294433e-05,7.898898000597778,0.023287074864405087
ALCAM,0,8.400587285100975e-06,-388.0,-0.08940092165898618,-3.0058526156021217e-07,-0.7300312779616266,0.0
ALDH18A1,0,0.0,,,,,0.0
ALDH1A1,4,2.6653119352094536e-05,-136.0,-0.06433301797540208,-2.0010545226128065e-06,-0.47491654921065196,0.0027625485277692173
ALDH1A2,3,8.65829844089079e-05,1294.0,0.321730482347091,8.343279457769217e-07,1.4158458482513572,0.005174167356356779
ALDH1A3,5,2.162883321523094e-05,229.0,0.06578569376615916,-2.074879799567102e-07,-0.19593826407588225,0.0031091823133451817
ALDH1B1,0,0.0,,,,,0.0
ALDH1L1,12,0.000126163129549155,2599.0,0.5894760716715809,3.149200706969779e-06,8.329774438951539,0.011440416932132326
ALDH2,0,0.00012020341908982776,-703.0,-0.5424382716049383,-8.501098585320141e-06,-0.7503412921362553,0.0
ALDH3A2,1,6.30532141185286e-05,-479.0,-0.3033565547815073,-4.986999583200902e-06,-0.6499649641785117,0.0021551206570293185
ALDH3B1,3,1.5622500957915823e-06,-59.0,-0.014596734289955468,-2.501844758784376e-07,-0.4323929180493503,0.0012938698340165626
ALDH3B2,0,0.0,,,,,0.0
ALDH5A1,3,8.981784045702119e-06,196.0,0.0467222884386174,-1.180266329993819e-07,-0.24137446605306953,0.0021624294602616187
ALDH6A1,2,0.0015666018517658479,-128.0,-0.4758364312267658,-0.00010517126630816515,-0.6442842721562353,0.005676976265267288
ALDH7A1,0,8.978884962343247e-05,-703.0,-0.43529411764705883,-5.312348880321223e-06,-0.719367191312753,0.0
ALDH8A1,4,6.961290697794912e-05,2194.0,0.4167933130699088,1.012397181379155e-06,inf,0.004245988484704597
ALDH9A1,1,5.80194791376915e-05,-435.0,-0.3239017125837677,-6.973130087487524e-06,-0.655938918924223,0.0020987749035743875
ALDOA,6,3.483352749470785e-05,135.0,0.05913272010512484,-1.098874552221158e-06,-0.311292701370413,0.0035252633555463695
ALDOC,0,0.0,,,,,0.0
ALG1,5,2.1960825906251196e-05,66.0,0.027160493827160494,-1.0217798479637638e-06,-0.33739034444564464,0.002966596526402877
ALG11,0,0.0,,,,,0.0
ALG13,0,0.0,,,,,0.0
ALG2,0,3.80008449942909e-05,-700.0,-0.2837454398054317,-2.0231746447150613e-06,-0.6876429242479483,0.0
ALG3,0,1.2819520742816403e-05,-548.0,-0.14138286893704852,-4.927096753607984e-07,-0.7096052282905757,0.0
ALG6,0,0.0,,,,,0.0
ALKBH2,0,0.0,,,,,0.0
ALKBH4,1,5.594567984830591e-06,383.0,0.07275835866261399,6.993209981038238e-08,inf,0.0015665716520077036
ALKBH5,0,5.223376272102127e-05,-757.0,-0.36944851146900926,-3.2165166364409503e-06,-0.7106677203299743,0.0
ALKBH7,0,0.0,,,,,0.0
ALKBH8,0,0.0,,,,,0.0
ALMS1,0,0.0,,,,,0.0
ALOX12B,5,0.00047494633257470087,-123.0,-0.36283185840707965,-6.998509239224078e-05,-0.6140924508451087,0.0054486055153395935
ALOX5,0,3.4120049568410864e-05,-878.0,-0.3034911856204632,-1.4643100209978178e-06,-0.7460233928502786,0.0
ALOX5AP,30,0.001894213061724545,4979.0,0.9458586626139818,0.0001078379888282987,inf,0.01650763502240647
ALOXE3,8,0.00021573199981321904,287.0,0.22248062015503875,4.165801143190672e-07,0.036660380049982184,0.006684650306898425
ALPI,3,2.2625075412884173e-05,1066.0,0.2133706965572458,2.444111549981974e-07,1.5344926390334828,0.0037203611152974644
ALPK1,0,0.00021292928513719122,-285.0,-0.37157757496740546,-1.9778616380244374e-05,-0.6460415835600231,0.0
ALPK3,2,0.00013599330022209826,-422.0,-0.4137254901960784,-1.2006801078583207e-05,-0.6749393822787593,0.003025961327592544
ALS2,5,1.5637399736871716e-05,1115.0,0.2122596611460118,2.913759202434651e-07,14.689645051731235,0.006079150124459686
ALX3,3,1.8299881217385634e-05,655.0,0.14386119042389633,1.015969612662846e-07,0.3174386908828564,0.002983375596278806
AMDHD2,0,0.0,,,,,0.0
AMFR,0,0.000144681377859663,-445.0,-0.42461832061068705,-1.1684496026301239e-05,-0.6874360153911414,0.0
AMICA1,0,0.0,,,,,0.0
AMIGO1,9,0.00038823051998138606,699.0,0.4338919925512104,6.450198125307863e-06,0.8707657304322584,0.009355085887399892
AMIGO2,0,6.004005289716095e-05,-478.0,-0.32539142273655547,-5.787633941386634e-06,-0.6577973765642708,0.0
AMMECR1,0,9.883774471203004e-05,-603.0,-0.38456632653061223,-5.421434689944429e-06,-0.6957633926168848,0.0
AMN,8,8.758842254945386e-05,756.0,0.2939346811819596,8.753613001004784e-07,0.3339974775735946,0.005707012072240159
AMOT,1,0.0005105363683148964,-157.0,-0.43854748603351956,-6.482588735757996e-05,-0.6406922070228337,0.003625407801647011
AMOTL1,2,5.99411578517978e-06,408.0,0.07750759878419453,7.504892403210971e-08,inf,0.0018959357352340718
AMOTL2,12,0.00046789926944254605,-57.0,-0.13734939759036144,-4.157466535153151e-05,-0.4989551630642273,0.007321088129135976
AMPD3,0,0.0,,,,,0.0
AMPH,11,0.00042870982732643993,1102.0,0.5745568300312826,1.1727473682493082e-05,2.285397235251726,0.011698466501595756
ANAPC1,0,1.0265470565631982e-05,-468.0,-0.12493326214628937,-5.289006764488754e-07,-0.6563353554520851,0.0
ANAPC10,0,0.0,,,,,0.0
ANAPC2,11,5.175800942563876e-05,2255.0,0.4406017975771786,1.132019646163458e-06,10.195591084403631,0.009299893860122276
ANAPC4,0,0.0,,,,,0.0
ANGPT2,28,0.0032943116452598645,806.0,0.7863414634146342,0.00016588494059354656,9.382786273858692,0.03317452350788235
ANGPT4,10,0.00035068593177109056,2372.0,0.7148884870403858,1.1848395732253039e-05,9.538724791783936,0.014648484495539705
ANGPTL2,6,0.00012840536923383502,626.0,0.284674852205548,1.0182089451089958e-06,0.26567533606767346,0.005764560991842478
ANGPTL4,10,0.0008805448330947128,-55.0,-0.23109243697478993,-9.179783111552939e-05,-0.4686007773146855,0.008263348214276404
