,Number of Increases,Euclidean Distance,Absolute Rank Change,Relative Rank Change,Absolute Change,Relative Change,Combined Score
ACTC1,6,0.7259133844708774,603.0,0.15445696721311475,-0.001120808381844033,-0.03993410931205147,0.21373028772252733
ACTG1,28,1.071675965650964,326.0,0.5275080906148867,-0.009124437614799807,-0.08390073893209805,0.356058039789518
ACTG2,5,0.32947160354102567,-431.0,-0.6682170542635659,-0.04956072325800723,-0.46560949158955306,0.12131577224250312
ACTL6B,5,0.8235870101355397,1105.0,0.24280377938914524,0.004863025942692511,0.2570586112278861,0.23069239322309698
ACTL7A,7,0.3278013271631153,-603.0,-0.3860435339308579,-0.03131368273081228,-0.44402882623910495,0.1409126047738199
ACTN1,27,0.9870664436112488,260.0,0.46017699115044247,-0.017432265491936993,-0.15306114673658805,0.3349668588759712
ACTN2,4,0.6028515443445538,-76.0,-0.5588235294117647,-0.12808325224900918,-0.5236902184513398,0.13058218057220783
ACTN3,8,0.415480527654578,-549.0,-0.32992788461538464,-0.027806095530755665,-0.4228922956999599,0.15811799770383766
ACTN4,26,1.0033868432869222,252.0,0.4540540540540541,-0.0174642794302428,-0.15204663875269178,0.333090436514493
ACTR10,0,0.0,,,,,0.0
ACTR1B,7,0.6911136052861666,698.0,0.19459158070811264,-0.0050043358555538035,-0.1408862599734104,0.2130891949467571
ACTR2,0,0.009095442206600426,-243.0,-0.05191198461867123,-0.009345545537576244,-0.4962987337999745,0.0
ACTR6,0,0.0,,,,,0.0
ACTR8,0,0.0,,,,,0.0
ACVR1,12,0.6111456678374775,110.0,0.06711409395973154,-0.019973360189690807,-0.29384968098049613,0.21857398994466187
ACVR1B,0,0.0,,,,,0.0
ACVR1C,5,0.49228969746292034,-372.0,-0.3184931506849315,-0.034122334269772896,-0.4164995132917201,0.14752280123123396
ACVR2A,0,0.0,,,,,0.0
ACY3,1,0.008736478257914047,-120.0,-0.024803637866887142,-0.00914896982344033,-0.4922752915051421,0.03574468359126028
ADAL,0,0.0,,,,,0.0
ADAM10,1,0.01604439774140503,-527.0,-0.13028430160692211,-0.013749298647394916,-0.4948131597511927,0.040927676516965626
ADAM11,15,1.173211919720818,1311.0,0.6005497022446175,0.008106713253578889,0.14766789975366543,0.33586645790632924
ADAM12,5,0.4381420615855615,-42.0,-0.011908137227105188,-0.012700556788666134,-0.3525907780730769,0.15535162333173094
ADAM15,3,0.028665276576546193,-892.0,-0.5153090699017908,-0.03160248533016439,-0.4925246042562529,0.05861006864041324
ADAM17,0,0.0,,,,,0.0
ADAM19,6,0.6291218269530654,431.0,0.12300228310502283,-0.008286316561660494,-0.22930022011116344,0.19182330129994501
ADAM21,7,0.7004428456623708,284.0,0.09179056237879767,-0.0063029699664874025,-0.1670507233566883,0.20906718045185493
ADAM28,0,0.0,,,,,0.0
ADAM32,16,0.8766789688327582,251.0,0.2609147609147609,-0.02148602170228922,-0.23914252453355894,0.269696126091885
ADAM33,11,0.42797051957198606,-307.0,-0.4007832898172324,-0.04179963146131898,-0.42325083422894266,0.17044346965132665
ADAM8,11,0.7986242381544741,279.0,0.15897435897435896,-0.01528886727001693,-0.23970469439783954,0.23694932628365498
ADAM9,2,0.11276487196969405,-545.0,-0.185500340367597,-0.020798910170779387,-0.46833622775273154,0.08011964157742155
ADAMDEC1,0,0.0,,,,,0.0
ADAMTS1,14,0.7093305938536394,-28.0,-0.06619385342789598,-0.04868523864468946,-0.3723808770556567,0.22264405851823296
ADAMTS12,4,0.372910373285892,-127.0,-0.030528846153846153,-0.009627838158223281,-0.35067277489907195,0.14090615682764576
ADAMTS15,5,0.40844027268827043,-551.0,-0.24631202503352703,-0.0228838034447421,-0.41987526075263004,0.1421080927444321
ADAMTS2,9,0.2792314660729244,-517.0,-0.38098747236551217,-0.03330156212975794,-0.43639152826200744,0.1449830649362999
ADAMTS4,21,0.8724695156936426,116.0,0.22612085769980506,-0.03277689613675919,-0.2732982103403508,0.28290066518326945
ADAMTS7,5,0.38294594580067387,-662.0,-0.31857555341674687,-0.023751401512688904,-0.4265399433145322,0.1376945542480359
ADAMTS9,9,0.6945926384477893,117.0,0.05347349177330896,-0.01466261766925437,-0.26731671258759593,0.2121948271386921
ADAMTSL1,4,0.6846829913549333,484.0,0.111572153065929,0.00034270965971885947,0.017916588070909695,0.19268310651766282
ADAMTSL2,9,0.32383774877893395,-572.0,-0.4005602240896359,-0.03225593637490523,-0.4415878282550862,0.14946347519811287
ADAMTSL3,8,0.3293980037738976,-400.0,-0.49566294919454773,-0.04264594181923424,-0.43947021449662843,0.1435310244181478
ADAMTSL4,6,0.3300023956780486,-412.0,-0.5997088791848617,-0.048237081273144855,-0.46091828168008986,0.12920207820775323
ADAMTSL5,6,0.45024195209713735,-292.0,-0.1110688474705211,-0.01728952269626538,-0.37302251593855684,0.1597299834824606
ADAR,17,0.7700643344557047,12.0,0.017142857142857144,-0.03445925434528187,-0.3315192583132867,0.2464781133698689
ADARB1,6,0.641073594111071,158.0,0.05057618437900128,-0.009305610447476926,-0.24759613499721003,0.1894873278507412
ADC,0,0.0,,,,,0.0
ADCK4,0,0.0,,,,,0.0
ADCY1,0,0.0,,,,,0.0
ADCY3,4,0.46264848897164573,-192.0,-0.050793650793650794,-0.009405998590968842,-0.3321682124062591,0.14971001907090778
ADCY5,0,0.0,,,,,0.0
ADCY7,3,0.39915733648637963,-675.0,-0.33699450823764354,-0.024460641733011337,-0.43159249033137387,0.12170180887415041
ADCY9,0,0.3726668838228631,-1229.0,-0.8612473721093202,-0.04070532526161507,-0.5572260316464918,0.0
ADCYAP1R1,5,0.3074209697283762,-578.0,-0.47145187601957583,-0.036813333722780534,-0.45591899363886257,0.12463549013451912
ADD3,11,0.788304654087006,354.0,0.19376026272577998,-0.014291042716843304,-0.22754584310975753,0.23839464064471594
ADH5,2,0.4926893533038561,-73.0,-0.017004425809457255,-0.004831017056462912,-0.25122046782693286,0.13340126453080794
