,Number of Increases,Euclidean Distance,Absolute Rank Change,Relative Rank Change,Absolute Change,Relative Change,Combined Score
CLDN1,0,8.975959491294952e-07,-87.0,-0.019497982967279247,-1.651138738222916e-08,-0.04359162360754214,0.0
CLDN12,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CLDN14,0,9.711815054611113e-06,-72.0,-0.03507062834875792,-1.979573517201377e-07,-0.06745167775338165,0.0
CLDN15,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CLDN18,0,8.618475318497303e-06,-74.0,-0.03955104222340994,-2.6303475138626716e-07,-0.07418732876351729,0.0
CLDN19,0,4.279326158711823e-05,-13.0,-0.022452504317789293,-1.3856760069537715e-06,-0.04394337921519388,0.0
CLDN2,17,0.00026141303688523586,20.0,0.04854368932038835,9.20188688887617e-06,0.16630021072845924,0.02853019636049803
CLDN23,1,4.271624555442318e-06,254.0,0.03942874883576529,5.339530694302898e-08,inf,0.004673554637660847
CLDN3,0,5.036960142938197e-06,-171.0,-0.044461778471138844,-7.334592841926559e-08,-0.11167395554121189,0.0
CLDN4,0,2.7603138718549977e-06,-82.0,-0.027107438016528925,-4.970874195457455e-08,-0.039967567497039565,0.0
CLDN5,0,9.535070741809245e-05,-44.0,-0.058666666666666666,-2.473895620199692e-06,-0.11972997495381804,0.0
CLDN7,0,1.7200711565868397e-05,-31.0,-0.02859778597785978,-4.65885079228747e-07,-0.04398925224606107,0.0
CLDN9,0,6.530349839974989e-07,-99.0,-0.01918604651162791,-8.767198690409453e-09,-0.04519850435427001,0.0
CLEC11A,5,9.337641585276155e-06,259.0,0.07273237854535243,2.0098356486924464e-07,0.24645048766345148,0.009445492095487645
CLEC2D,1,8.16666817845401e-06,-37.0,-0.02798789712556732,-2.505339195362543e-07,-0.03536515751843406,0.005308796299821366
CLEC3B,0,1.3336566751235595e-05,-41.0,-0.025137952176578784,-3.1136422128989175e-07,-0.06344654653672638,0.0
CLIC1,1,3.2462618286045485e-05,-7.0,-0.01338432122370937,-1.3685074177269065e-06,-0.03693240296140472,0.007517856055144403
CLIC4,0,1.2739930016217996e-06,-134.0,-0.025509232819341327,-1.5924912520272495e-08,-0.08874664205691313,0.0
CLIC5,1,5.508823569310369e-05,-17.0,-0.02891156462585034,-1.6508232093098889e-06,-0.05331478662356711,0.00847227128661523
CLIP1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CLIP2,0,4.4066159235515495e-06,-93.0,-0.03198074277854195,-8.14323044982854e-08,-0.05882523395918577,0.0
CLIP3,0,2.108300554571629e-06,-109.0,-0.025762231151028124,-3.240880156502863e-08,-0.06819715170610562,0.0
CLIP4,1,3.7605998045306756e-06,-101.0,-0.030230469919185873,-5.321838783929368e-08,-0.055481242304296234,0.004324048033543686
CLK1,20,0.00021401984571877653,76.0,0.1330998248686515,8.082718288448917e-06,0.2459256211545727,0.029625321341067483
CLK3,0,3.398034329805803e-06,-63.0,-0.022867513611615244,-6.745656613659505e-08,-0.042662514158498116,0.0
CLK4,16,2.153857756444435e-05,112.0,0.06584362139917696,6.112862762933446e-07,0.1370677090319722,0.01495222986215218
CLMN,0,2.0760887156532972e-07,-119.0,-0.019168814432989692,-2.595110894566623e-09,-0.0658157767932783,0.0
CLN3,0,1.2928857770491592e-07,-110.0,-0.01808913007728992,-2.1900954096179027e-09,-0.03965545377559634,0.0
CLN5,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CLN6,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CLN8,1,3.633632629860473e-05,-42.0,-0.04580152671755725,-1.0649488408890126e-06,-0.07394621904791554,0.0075152800131209315
CLOCK,0,7.609154777248017e-07,-73.0,-0.015236902525568774,-1.1157216977417855e-08,-0.04006399527769416,0.0
CLP1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CLPP,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CLPS,0,7.268270889422627e-07,-84.0,-0.016699801192842943,-1.0126181213465924e-08,-0.04596823056139251,0.0
CLPTM1,0,1.2809920386539317e-06,-86.0,-0.0196078431372549,-1.7536466662827185e-08,-0.04285509855557543,0.0
CLPTM1L,0,7.035784627548112e-07,-71.0,-0.01712907117008444,-1.5036280299631195e-08,-0.029577487971859585,0.0
CLPX,0,3.023561313356974e-08,-103.0,-0.016061125838141274,-3.779451641696221e-10,-0.042820915912139594,0.0
CLSPN,0,2.869465304243571e-07,-134.0,-0.02210491586935005,-4.597607152742834e-09,-0.08080188601900348,0.0
CLSTN1,0,4.020579946619573e-06,-42.0,-0.018356643356643356,-8.458272474888853e-08,-0.03555033943412455,0.0
CLSTN2,1,1.0138548500973241e-05,-80.0,-0.04221635883905013,-2.4070312302037927e-07,-0.06976964745678593,0.005480065164670629
CLSTN3,0,2.5635771626525904e-05,-17.0,-0.021963824289405683,-1.1370344121342236e-06,-0.058687058703348234,0.0
CLTA,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CLTB,0,9.39861758234958e-06,-73.0,-0.033765032377428304,-1.778783408854186e-07,-0.06590399833168899,0.0
CLTC,0,2.67086947479659e-07,-95.0,-0.016906922940024917,-3.4842923235824747e-09,-0.030045050657637552,0.0
CLU,1,0.0005059405212284168,-22.0,-0.07586206896551724,-1.1377468749508213e-05,-0.10436924228416292,0.014146152256318647
CLUAP1,0,4.30066485205761e-08,-99.0,-0.015602836879432624,-5.375831065072006e-10,-0.02744234312245593,0.0
CMAS,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CMKLR1,0,2.3185787997481376e-06,-100.0,-0.026860059092130004,-4.467330281042281e-08,-0.06161492779762965,0.0
CMTM3,0,1.4855596078072922e-06,-75.0,-0.01883475640381718,-2.250627249482382e-08,-0.03835878251770976,0.0
CMTM4,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CMTM5,0,1.4317737870700559e-06,-89.0,-0.022629036359013477,-3.0404078255706995e-08,-0.049743701293753564,0.0
CMTM7,0,1.281304144871316e-06,-86.0,-0.019448213478064226,-1.6683294790568936e-08,-0.04226040852531587,0.0
CMTM8,0,2.034340608546852e-06,-135.0,-0.028171953255425708,-2.5552732812409865e-08,-0.09188336847053072,0.0
CMYA5,0,0.000280307311077254,-142.0,-0.19425444596443228,-6.185466290275752e-06,-0.2838258179894764,0.0
CNBP,0,1.993510600672319e-06,-75.0,-0.02348888192922017,-3.60859760278584e-08,-0.03327328804534545,0.0
CNDP2,0,5.797486383242839e-06,-54.0,-0.024680073126142597,-1.3505717323173483e-07,-0.051428638524766056,0.0
CNFN,6,4.466297124527338e-05,727.0,0.22761427676894178,9.66936567057366e-07,0.8922134448257953,0.017632300347102853
CNGA1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CNIH2,9,0.0001063917018652328,195.0,0.1489686783804431,2.9263299011063655e-06,0.4061873873143047,0.021446477419151556
CNKSR3,11,8.761910389468931e-06,108.0,0.05065666041275797,2.643500559286731e-07,0.09540869946115761,0.010657040201765758
CNN2,0,4.342803585796459e-06,-44.0,-0.021912350597609563,-1.1141577951264474e-07,-0.03629957174564479,0.0
CNN3,0,3.0611934435372036e-06,-68.0,-0.024156305506216696,-5.1535911190293774e-08,-0.03441348449964176,0.0
CNNM2,0,8.864163446655941e-08,-98.0,-0.016276366052150805,-1.4489740287148407e-09,-0.023455462595330503,0.0
CNOT1,0,1.7779288567022386e-07,-108.0,-0.017687520471667214,-2.2224110708777983e-09,-0.04284577104400286,0.0
CNOT3,0,7.41207999607767e-06,-55.0,-0.026252983293556086,-1.4354873415703392e-07,-0.050509576967302086,0.0
CNOT4,3,2.427394744175908e-05,738.0,0.16029539530842746,3.216716175059616e-07,0.9555542600057988,0.012691372688604008
CNOT6L,0,4.388287221202332e-06,-71.0,-0.028548451950140732,-1.0390856032974389e-07,-0.05189477879012671,0.0
CNOT7,0,2.7416203331255826e-07,-55.0,-0.010712894429294897,-4.724356404015291e-09,-0.023535236228624315,0.0
CNOT8,0,6.655800937578623e-07,-64.0,-0.014266607222469906,-1.0578089658754076e-08,-0.02838917108979968,0.0
CNR1,0,1.1595165811217417e-06,-97.0,-0.02086470208647021,-1.555117767102065e-08,-0.048618559842665526,0.0
CNR2,0,2.4193647405890287e-05,-40.0,-0.038204393505253106,-7.744731412014666e-07,-0.06736764572148389,0.0
CNTN4,0,9.871045162213743e-07,-140.0,-0.027068832173240527,-1.5884051825572876e-08,-0.08242901538171743,0.0
CNTNAP1,1,4.5440566190253565e-06,-82.0,-0.031526336024605923,-1.05644033952881e-07,-0.05841652063083652,0.004524757502752691
CNTROB,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COASY,0,3.0194191181810363e-06,-63.0,-0.02437137330754352,-6.419807373441023e-08,-0.03508684916999568,0.0
COBL,0,7.778729306982871e-07,-82.0,-0.016298946531504672,-9.976742631331747e-09,-0.04530720408720595,0.0
COBLL1,0,1.2786565928162482e-08,-101.0,-0.015695415695415695,-1.5983207410203102e-10,-0.04940851402075747,0.0
COCH,0,7.701805911552948e-07,-94.0,-0.02021070737475812,-1.4482402383333905e-08,-0.04533485737402079,0.0
COG1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COG3,0,2.0339117564689335e-06,-130.0,-0.032410870107205184,-3.8178508627035385e-08,-0.0668326751533714,0.0
COG4,0,2.6252104479451195e-07,-113.0,-0.0186869522077063,-3.281513059931402e-09,-0.05558970624107063,0.0
COG8,0,1.1616654463219153e-07,-107.0,-0.017227499597488326,-1.4520818079023955e-09,-0.03698852073888251,0.0
COL11A2,17,0.0015723793645333489,7.0,0.07216494845360824,4.748012984260371e-05,0.07636253667457528,0.04336559672815723
COL12A1,1,1.9259561140797792e-05,-76.0,-0.05230557467309016,-5.490079677977169e-07,-0.09167243496836613,0.006336055481663374
COL13A1,0,4.581758746567974e-07,-123.0,-0.021424838878244208,-6.502109381886034e-09,-0.0672650540347737,0.0
COL14A1,0,5.6309782563179194e-05,-18.0,-0.02786377708978328,-2.0255023331569825e-06,-0.07747472374643904,0.0
COL16A1,14,4.2122331947108724e-05,22.0,0.03323262839879154,7.306426083944156e-07,0.028818062481570674,0.016215424394727364
COL18A1,0,7.5799164020212834e-06,-105.0,-0.03787878787878788,-1.1143438597646404e-07,-0.07132878347407212,0.0
COL1A1,0,1.4420829313313141e-06,-139.0,-0.03117990130103185,-3.110778609048544e-08,-0.0819321162998372,0.0
COL20A1,0,1.4112398148613159e-05,-82.0,-0.04175152749490835,-2.698730303879148e-07,-0.08306458964570566,0.0
COL22A1,0,4.790262890639113e-06,-163.0,-0.041539245667686034,-6.282897425292586e-08,-0.1018870313586431,0.0
COL23A1,1,0.001798618802084135,-6.0,-0.09090909090909091,-9.059706893416023e-05,-0.08345963635532491,0.019586915689240116
COL24A1,2,1.2785168737443687e-05,974.0,0.16192851205320033,1.660951254303892e-07,2.66905016018645,0.011855736846565447
COL27A1,0,9.897759018197943e-05,-38.0,-0.05714285714285714,-2.718706377808063e-06,-0.10796866769004537,0.0
COL4A1,2,1.3039555067979495e-05,-16.0,-0.013949433304272014,-2.9838384347919906e-07,-0.0313889410240307,0.007136945774849902
COL4A2,3,6.054761768206756e-06,205.0,0.04384088964927288,7.853824748730796e-08,0.25068199739450703,0.007419339769859826
COL4A3,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COL4A3BP,0,8.550709831802559e-07,-75.0,-0.015090543259557344,-1.0736249811947679e-08,-0.04499608070802226,0.0
COL4A4,1,4.269745147082214e-05,-34.0,-0.03981264637002342,-1.0680966008838343e-06,-0.0652819485860108,0.007875076066042135
COL4A5,0,1.0314388381553588e-06,-118.0,-0.023033378879562756,-1.4256181510478977e-08,-0.07032974978553722,0.0
COL5A1,0,3.6483375184064144e-05,-16.0,-0.020618556701030927,-1.109844612132921e-06,-0.05740818956653739,0.0
COL5A2,0,1.2737478349294982e-07,-101.0,-0.016428106701366296,-1.5921847936618754e-09,-0.03371393313376572,0.0
COL6A1,3,2.6967357603353675e-06,54.0,0.012170385395537525,3.6416212165719536e-08,0.09350421515431853,0.005678547073106519
COL6A2,6,5.255397945034703e-05,124.0,0.05961538461538462,3.7676122483922234e-07,0.13094721935095208,0.014567994133844332
COL7A1,0,1.1109185041732598e-05,-139.0,-0.06306715063520871,-2.7783597026693433e-07,-0.1087726440358283,0.0
COL8A1,9,4.52310404865474e-05,198.0,0.11491584445734185,1.1848875831376935e-06,0.27438176251940394,0.016536538899216482
COL9A2,15,0.00013720349475337704,18.0,0.041666666666666664,4.9469691098307715e-06,0.09608235027742242,0.022865973746826796
COL9A3,0,2.056379233423095e-06,-81.0,-0.02102803738317757,-2.921952472244082e-08,-0.0446139007354226,0.0
COLEC11,0,1.7969672366692145e-05,-80.0,-0.055632823365785816,-4.709501055665202e-07,-0.07739324627170333,0.0
COMMD2,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COMMD4,2,1.632788479586547e-05,1063.0,0.18192709224713333,2.078437503697547e-07,2.525513339159882,0.012512037120470387
COMMD5,0,4.23282681813843e-06,-103.0,-0.03392621870882741,-7.518546431772474e-08,-0.06095225535742514,0.0
COMMD6,0,5.906100029247776e-07,-99.0,-0.018428890543559198,-7.4268680294823865e-09,-0.04651026278850024,0.0
COMMD8,0,2.7255771490119845e-08,-99.0,-0.015505090054815976,-3.406971436264987e-10,-0.02566998271479486,0.0
COMMD9,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COMP,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COMTD1,0,5.092514820921313e-06,-166.0,-0.04439689756619417,-7.569331812355509e-08,-0.10545776851884381,0.0
COPA,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COPB1,1,9.820531290018813e-07,-79.0,-0.01947731755424063,-1.9324117151957177e-08,-0.03484827494876319,0.0031338785488128702
COPE,0,0.00016578146126388203,-11.0,-0.039285714285714285,-8.538433740668265e-06,-0.074009325312308,0.0
COPG2,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COPS2,0,9.962496144410031e-09,-100.0,-0.01556178026766262,-1.245312018051254e-10,-0.019805283377837907,0.0
COPS3,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COPS5,0,9.492664219839061e-08,-97.0,-0.01632996632996633,-1.7595114890216311e-09,-0.024567846832882788,0.0
COPS6,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COPS7A,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COPS7B,0,2.2102672088208553e-08,-101.0,-0.015710063773526208,-2.762834011026066e-10,-0.052103860529425755,0.0
COQ10B,0,5.386296787267917e-07,-125.0,-0.02181500872600349,-6.964160863435654e-09,-0.07064452611014549,0.0
COQ4,0,1.2472892133390044e-06,-88.0,-0.020389249304911955,-2.3351052212042375e-08,-0.05300216204767883,0.0
COQ5,0,3.2800569867746393e-07,-94.0,-0.016669622273452738,-4.1000712334682965e-09,-0.03618004368798455,0.0
COQ9,0,3.7461677768104155e-07,-110.0,-0.019127108328986262,-4.682709721013019e-09,-0.049230243960610987,0.0
CORIN,0,5.0122661838081026e-06,-85.0,-0.03262955854126679,-1.066917126196662e-07,-0.05931357559095017,0.0
CORO1A,4,1.1725728238482452e-05,526.0,0.10654243467692931,1.704492322931316e-07,0.6967431343394984,0.010704488761619476
CORO1B,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CORO1C,1,3.139171282871618e-06,-78.0,-0.026156941649899398,-5.142245455426848e-08,-0.03973064095904532,0.004172524899081843
CORO2A,0,5.653774015025444e-08,-103.0,-0.016264013895468183,-7.067217518781805e-10,-0.03307856458997666,0.0
CORO2B,0,1.3335525852960074e-06,-152.0,-0.028039107175797825,-1.7003865432903873e-08,-0.11247192168102264,0.0
CORO6,3,4.1382330825468275e-06,150.0,0.03146633102580239,5.662368980927055e-08,0.19863122077934361,0.0066084569410198276
CORO7,0,1.5924071053924027e-06,-164.0,-0.03235990528808208,-2.243915315273283e-08,-0.10567623328096017,0.0
CORT,0,1.3945051354137249e-05,-50.0,-0.0332667997338656,-3.235582563330643e-07,-0.058160785836355394,0.0
COTL1,1,6.247891559694839e-06,-76.0,-0.030819140308191405,-1.0896410835646531e-07,-0.053409029039598314,0.004913973683604876
COX10,0,3.7071110540211497e-07,-97.0,-0.017213842058562554,-4.63388881752644e-09,-0.04068120671109889,0.0
COX11,0,3.4211001311770404e-06,-79.0,-0.0268616116967018,-5.579761819353686e-08,-0.04164250916726493,0.0
COX15,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COX17,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COX18,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COX4I1,0,8.507863001904229e-07,-74.0,-0.018258080434246236,-1.840234574563298e-08,-0.03312844759372101,0.0
COX4I2,0,1.9765444985294565e-05,-42.0,-0.0345679012345679,-4.4372428129022056e-07,-0.053262542964529834,0.0
COX5B,5,2.347480983091414e-05,483.0,0.13305785123966943,3.733009944477544e-07,0.48345555653613503,0.012903218757182441
COX6A1,0,5.465876639500692e-07,-104.0,-0.01888848528877588,-6.832345799375855e-09,-0.0503508843048436,0.0
COX6A2,1,3.017120744973298e-06,-103.0,-0.030347672362993516,-4.8911993189293715e-08,-0.05325312543266191,0.004097199817476837
COX6B1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COX6B2,5,0.0007813023072381841,1.0,0.005952380952380952,-2.2020343724854117e-07,-0.0007602707445632398,0.025481877309255798
COX6C,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COX7A2,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
COX7A2L,0,7.369973697149254e-07,-71.0,-0.015161221439248345,-9.873966449994362e-09,-0.031736415871090155,0.0
COX7B,0,9.840530428740371e-07,-79.0,-0.01709586669552045,-1.2370090094264927e-08,-0.03735956543578866,0.0
COX8A,0,1.6129819593089476e-06,-173.0,-0.03282732447817837,-2.016227449136186e-08,-0.11396284200649238,0.0
CP,9,3.8738016914418245e-05,489.0,0.1651469098277609,7.258454488905613e-07,0.5497239358300428,0.017334578790383557
CPA2,1,5.173593976686655e-06,-94.0,-0.03641999225106548,-1.2609645801552443e-07,-0.068325443855486,0.004642447917126262
CPA3,1,5.6632619094851816e-05,-21.0,-0.036458333333333336,-2.071625702104984e-06,-0.06499973216377729,0.008459949373737584
CPD,0,1.9829119805419836e-05,-38.0,-0.030473135525260625,-4.250837136769378e-07,-0.05331858413630631,0.0
CPEB1,0,3.420576902821628e-07,-99.0,-0.01740506329113924,-4.426214666566395e-09,-0.04238098154515459,0.0
CPEB2,0,6.548442580152372e-05,-60.0,-0.07884362680683311,-2.8219083384572517e-06,-0.1415127600895064,0.0
CPEB3,9,8.30582038196967e-06,80.0,0.03590664272890485,1.85159890093578e-07,0.07357022106860078,0.009875301716034315
CPEB4,1,1.5375850143729534e-05,-61.0,-0.042185338865836794,-3.583932616685765e-07,-0.059299007175610784,0.006116912172563783
CPLX1,0,5.124846133525527e-06,-149.0,-0.045343883140596467,-8.936472502096469e-08,-0.08951247610681125,0.0
CPLX2,8,0.00011787637504067649,195.0,0.14444444444444443,2.492151340742808e-06,0.36200510794698904,0.021082844054745822
CPLX3,0,1.35572814943443e-06,-97.0,-0.020128657397800374,-1.779058415789711e-08,-0.06540177361371645,0.0
CPN1,0,3.4401048936747686e-06,-120.0,-0.03164556962025317,-5.228944836814652e-08,-0.07579398936004615,0.0
CPN2,0,8.524812494677766e-06,-33.0,-0.018760659465605456,-1.9788025234977567e-07,-0.04803208493836836,0.0
CPNE1,0,2.364995078228918e-05,-24.0,-0.027939464493597205,-7.167025615645057e-07,-0.044444271348355054,0.0
CPNE2,0,2.1169549484506697e-06,-71.0,-0.01896874165108202,-2.9617168923181653e-08,-0.04137542404788027,0.0
CPNE3,0,1.7874121405035567e-06,-64.0,-0.01828049128820337,-2.6320322916690915e-08,-0.030967346308618245,0.0
CPNE5,0,4.434466806502716e-06,-101.0,-0.03303892705266601,-6.369085177294094e-08,-0.05307989267126867,0.0
CPNE7,0,5.896134413164198e-06,-98.0,-0.039500201531640466,-1.3668357577177103e-07,-0.06785896866132796,0.0
CPNE8,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CPOX,1,1.292273958783907e-05,-43.0,-0.032306536438767845,-3.398068819088769e-07,-0.04828679416504673,0.005907056087687159
CPSF1,0,1.7717453685175244e-06,-67.0,-0.018241219711407568,-2.6012987151990575e-08,-0.03455877611841804,0.0
CPSF2,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CPSF4,0,8.524141398128861e-07,-78.0,-0.019701944935589796,-2.059864554081658e-08,-0.03461116712004221,0.0
CPT1B,0,1.4850836339010936e-05,-61.0,-0.041809458533241944,-3.800575653233676e-07,-0.06402802172101228,0.0
CPT1C,15,5.428605174823522e-05,51.0,0.06311881188118812,1.939551337856208e-06,0.1072142900194775,0.018310310053218426
CPT2,0,2.0529580603047574e-07,-88.0,-0.0158873442859722,-4.043576458816866e-09,-0.03124013375049389,0.0
CPXM1,4,1.227955320613813e-05,353.0,0.08805188326265902,1.9890191069208972e-07,0.34738941911104815,0.009903721824170162
CPXM2,0,0.00019208442490876963,-6.0,-0.021897810218978103,-7.608562987890775e-06,-0.06292712929078205,0.0
CR2,0,8.124565335725204e-06,-45.0,-0.024536532170119956,-2.1155553738716963e-07,-0.05646855199213205,0.0
CRADD,0,4.7010348407155035e-07,-92.0,-0.016834400731930467,-6.271910150106106e-09,-0.043851363218070094,0.0
CRAT,0,1.2786565928162482e-08,-101.0,-0.015695415695415695,-1.5983207410203102e-10,-0.04940851402075747,0.0
CRB3,0,6.133095843941674e-07,-154.0,-0.025804289544235925,-7.666369804927097e-09,-0.11292647226894016,0.0
CRBN,0,2.1953684024490178e-07,-104.0,-0.01721569276609833,-2.7442105030612736e-09,-0.04597898078183824,0.0
CREB3,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CREB3L1,0,4.206166857333008e-05,-14.0,-0.022764227642276424,-1.6277228459799683e-06,-0.05650283386582777,0.0
CREB3L3,0,1.1096778545052874e-05,-89.0,-0.0448814926878467,-2.715520650750782e-07,-0.08552671329089953,0.0
CREB3L4,0,3.023561313356974e-08,-103.0,-0.016061125838141274,-3.779451641696221e-10,-0.042820915912139594,0.0
CREB5,35,0.0020522433780868024,20.0,0.16129032258064516,0.0001077592040712604,0.2473624202557809,0.06035863701153178
CREBBP,1,4.4935020720997205e-06,-109.0,-0.03722677595628415,-8.507563722400725e-08,-0.06285372878985639,0.0044944644315117795
CREBZF,0,1.3719970279624527e-06,-88.0,-0.019801980198019802,-1.793382444197285e-08,-0.04635340208270314,0.0
CREG1,0,3.251577758814013e-06,-95.0,-0.02991183879093199,-5.467605225812634e-08,-0.049684444745370863,0.0
CREG2,3,1.4211736735757773e-05,743.0,0.1451455362375464,2.2578889461954179e-07,1.1112601392368249,0.011347228348346295
CRELD2,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CREM,1,2.1952467665597005e-06,-70.0,-0.02532561505065123,-6.395820718970812e-08,-0.04076204665409921,0.003814367118099912
CRHR1,0,1.5474497613827424e-05,-59.0,-0.043478260869565216,-4.2411312504393894e-07,-0.061953167892246266,0.0
CRHR2,0,2.2351361595974585e-05,-39.0,-0.035845588235294115,-6.737933210346699e-07,-0.06388714417178618,0.0
CRIM1,0,7.031494412620563e-06,-56.0,-0.02608290638099674,-1.5029387436704826e-07,-0.05505244398044805,0.0
CRIP1,0,2.9864491999753197e-06,-141.0,-0.03566911206678472,-4.647231851925466e-08,-0.07768292951727229,0.0
CRIP2,0,3.601599830897149e-05,-48.0,-0.04878048780487805,-1.16894003329164e-06,-0.09139869888911341,0.0
CRISPLD2,0,8.204137357948339e-06,-128.0,-0.047460140897293286,-1.4781832444786874e-07,-0.08922090398441349,0.0
CRKL,0,3.83598276473175e-06,-67.0,-0.025074850299401198,-6.126955456798391e-08,-0.03622171730747375,0.0
CRLF1,2,8.795504629675265e-06,684.0,0.11394302848575712,1.1248478755800614e-07,1.780004884663258,0.009844213494994347
CRLF3,0,7.644718604673556e-08,-108.0,-0.017121116043119847,-9.555898255841938e-10,-0.038826584797981054,0.0
CRMP1,0,4.126755947100969e-06,-100.0,-0.03228931223764934,-6.47455363527689e-08,-0.055629813071538144,0.0
CROCC,0,2.311969064596057e-06,-88.0,-0.023649556570814297,-3.796635170414888e-08,-0.052289109574416105,0.0
CROT,4,3.0700572373819206e-05,1294.0,0.269134775374376,5.850705573054771e-07,2.1295228688692407,0.01712836148730063
CRTAP,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CRTC3,0,3.3005692598291163e-06,-88.0,-0.02781289506953224,-4.935972979500928e-08,-0.044500654534512296,0.0
CRY1,4,2.6000188029672983e-05,972.0,0.2092572658772874,4.404495171207215e-07,1.3711162358289,0.014918372404656462
CRY2,0,1.2091158601026383e-06,-119.0,-0.02617110182537937,-2.4763211420529643e-08,-0.07008366704713813,0.0
CRYAB,14,9.845981214537863e-05,5.0,0.012437810945273632,3.860791504391265e-06,0.0668032261727864,0.020288314968567218
CRYBB2,0,1.8452592974857747e-06,-89.0,-0.020659238625812443,-2.3243196254130254e-08,-0.05248369246119994,0.0
CRYBB3,0,2.571708430606307e-07,-112.0,-0.01893491124260355,-3.2146355382578914e-09,-0.043477694502666725,0.0
CRYGA,0,4.001759156431981e-05,-17.0,-0.02165605095541401,-1.1355531581752828e-06,-0.05978186749556955,0.0
CRYGD,0,1.1404070123518509e-06,-84.0,-0.01844532279314888,-1.744345477065875e-08,-0.04957670826427668,0.0
CRYGS,0,6.345753126203335e-06,-122.0,-0.039380245319561004,-8.222868904974712e-08,-0.07069547864588166,0.0
CRYL1,0,1.0188857741796902e-05,-87.0,-0.04343484772840739,-2.3992165361976565e-07,-0.0777009544775623,0.0
CRYM,6,7.195329035613355e-06,292.0,0.07053140096618357,1.5700518879014178e-07,0.307152412441942,0.009437006508264916
CRYZ,0,1.0788951907967229e-06,-74.0,-0.01793504604944256,-1.5507595431660082e-08,-0.029968991736021182,0.0
CRYZL1,0,2.420709902567958e-07,-122.0,-0.020138659623638165,-3.188887544522373e-09,-0.05579042895614162,0.0
CSAD,0,1.1037981273457826e-06,-102.0,-0.02132552791135271,-1.894693941672153e-08,-0.06752832912177709,0.0
CSDC2,0,3.378362170521787e-06,-100.0,-0.031918289179699966,-6.1946905034362e-08,-0.05469725818975726,0.0
CSF1,8,2.0636797361862606e-05,22.0,0.02133850630455868,4.985551284740179e-07,0.04232641756988498,0.011833441942128636
CSF1R,4,3.1897306381907607e-05,818.0,0.20237506185056903,5.1782399830612e-07,0.923910773364499,0.014652163590512789
CSF2,28,0.0007356287518151381,15.0,0.06072874493927125,2.3964639505838492e-05,0.16496279187406354,0.04196196540467042
CSF2RA,0,1.5118392215898665e-07,-108.0,-0.017447495961227785,-1.8897990269873344e-09,-0.0436882494151238,0.0
CSK,0,3.718845357895422e-06,-54.0,-0.022167487684729065,-8.560509175155499e-08,-0.04060581418144584,0.0
CSNK1A1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
CSNK1D,0,1.0658574798843338e-06,-77.0,-0.017126334519572954,-1.4148682104979663e-08,-0.03840877206257355,0.0
CSNK1E,0,2.7255771490119845e-08,-99.0,-0.015505090054815976,-3.406971436264987e-10,-0.02566998271479486,0.0
CSNK1G1,0,2.559686510162628e-05,-26.0,-0.03106332138590203,-8.32970469723305e-07,-0.04985359694142615,0.0
CSNK1G2,0,3.130371718347135e-07,-103.0,-0.018029056537720987,-4.127115464484944e-09,-0.040806607587768044,0.0
CSNK2A1,0,3.034082064859573e-07,-66.0,-0.012542759407069556,-4.26092212918512e-09,-0.023915055465121772,0.0
CSNK2B,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
