,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
EPHA2,0.7469721563241354,0.6565084893339138,0.6077968767554209,0.5664218528540138,0.5265159827371819,0.4962046204620446,0.46687399868061286,0.44789654432281445,0.41586050400095503,0.3969012747491206,0.3710973370064301,0.3508359456635317,0.3436895083236541,0.3345836051315487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROR1,0.6620052441003871,0.573719344071978,0.5260925738681053,0.49568354593480257,0.46488918147904096,0.4296410891089039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARD14,0.7083905606193034,0.6258888405166159,0.5875463431075161,0.5609457544130911,0.5279789335088866,0.49104785478547613,0.4605597964376576,0.44188667095943274,0.4136510211393776,0.3936804990507216,0.36991123354759964,0.35414489724834536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC57,0.6010113622175054,0.5415759686547672,0.5074429839343911,0.4731187991238221,0.42120181405894563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL11A2,0.8319390685478837,0.7442316064431868,0.6935175822941244,0.6477580208735988,0.6092092751078931,0.5740924092409244,0.5447177457355568,0.5228053230306925,0.48465305147497845,0.4582316246270683,0.4328129782675247,0.41370602577499194,0.3922280294231511,0.37448358338769244,0.36014070839398266,0.339852150537634,0.333858858858859,0.3266734972677597,0.32254335260115635,0.3182989690721654,0.3143459915611816,0.32281118143459925,0.3197290930506479,0.30774826059456045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC3,0.5480084904482457,0.5021767522855926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIDT1,0.7330503183918092,0.6648527064286751,0.6363891697562073,0.607073830691921,0.5831687513715158,0.5570957095709557,0.5347752332485147,0.5208735780210346,0.4909829212946386,0.47599674532140096,0.4573385368839928,0.4463166144200632,0.436314363143631,0.42742987606001226,0.4133915574963602,0.4030913978494617,0.4019519519519516,0.3987363387978145,0.4040462427745667,0.40378006872852246,0.39170182841068935,0.3998154008438819,0.4001177856301531,0.3871283997469956,0.3842975206611571,0.38329637841832964,0.3786293592862936,0.36831992850759604,0.3553140096618357,0.3604957805907172,0.3424345847554037,0.3272946859903381,0.3009079118028535,0.28199718706047827,0.3023809523809526,0.30085470085470106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4ENIF1,0.7018978649019854,0.6217530111739951,0.5801314459049546,0.5459348022162098,0.5090337210152884,0.480486798679866,0.4525492413533115,0.4222472633612361,0.37167084676938444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4D,0.7951679360719192,0.6869830213321724,0.6277665430850466,0.5833333333333333,0.5461195230780483,0.5119636963696359,0.4819998115163502,0.4632431852328821,0.4263704765317102,0.4063262815297011,0.3846036118763407,0.36785963079066525,0.3562233836624074,0.3367036312241775,0.325291120815137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR176,0.641965289049819,0.5640448894693562,0.5149983147960912,0.4778056951423757,0.44120766586203547,0.40348597359735466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASB10,0.7210013734548634,0.6149325206791467,0.5661442534546682,0.5338873856461802,0.5057786555482403,0.4749999999999965,0.4463057204787458,0.4294913071474552,0.3607727218440319,0.32028071602929786,0.2524410774410747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLK4,0.6751779248345612,0.6047743433463939,0.5694023143467033,0.5342095090838805,0.49374588545094883,0.45528052805280006,0.41497031382527344,0.3800976604421583,0.34736653529201755,0.32478980200705576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC6,0.8044699712823075,0.7035988971121753,0.6393944500617909,0.5919018167761887,0.5545680637846542,0.5220297029702965,0.48850249740834856,0.47177505902554107,0.43377522990565015,0.41127610523461067,0.38433578206305735,0.367772553117381,0.3527874564459926,0.34132420091324056,0.3245026686074708,0.3132392473118277,0.31024024024024033,0.30814549180327877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASSF4,0.7725683605943314,0.6959802641126107,0.6445624087181215,0.6088777219430488,0.5731109648160346,0.5366749174917497,0.5084346432946932,0.49130714745653475,0.4581691150125399,0.4389069704366693,0.41456228956229096,0.3944618599791024,0.3798877274487029,0.3649162861491627,0.35197719553614665,0.3383064516129027,0.33666666666666656,0.32137978142076523,0.3216763005780349,0.3161512027491413,0.30754805438349775,0.3158227848101267,0.22485276796230755,0.21533839342188404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
