,Number of Increases,Euclidean Distance,Absolute Rank Change,Relative Rank Change,Absolute Change,Relative Change,Combined Score
ABHD2,0,1.5099868511913979e-06,-95.0,-0.02345679012345679,-4.2826469100405826e-08,-0.04805033422740946,0.0
ABHD3,0,5.763722797024731e-07,-95.0,-0.018244670635682733,-1.2031580070488226e-08,-0.04035370032757003,0.0
ABHD6,0,2.9203667637276964e-07,-106.0,-0.018911685994647636,-9.19361018514831e-09,-0.04836701963824286,0.0
ABHD8,0,9.188469315911251e-07,-77.0,-0.017080745341614908,-1.9282442659738096e-08,-0.03316743558006012,0.0
ABI3,1,3.5891184932397143e-06,-85.0,-0.027877992784519516,-9.796833558336829e-08,-0.0500343684367274,0.003962763398377435
ABI3BP,1,4.803347120066516e-05,-28.0,-0.034869240348692404,-2.2472150904235e-06,-0.07667034702755382,0.007440940858202875
ABL1,0,1.1001560893065583e-06,-55.0,-0.014412997903563941,-3.514022819053298e-08,-0.03239143836423945,0.0
ABL2,25,0.0003129313584890632,35.0,0.1076923076923077,2.1328369006640494e-05,0.1410828565799123,0.03141047924774771
ABLIM1,0,1.912892244789255e-06,-106.0,-0.026114806602611482,-5.24420792267831e-08,-0.05924275685194607,0.0
ABLIM2,4,2.0709671579367253e-05,439.0,0.1162298120201218,4.583033159005224e-07,0.409460904523575,0.011016519141205907
ABLIM3,0,2.4656717652132896e-06,-107.0,-0.024797219003476246,-4.936253671419706e-08,-0.069973770824637,0.0
ABT1,0,1.486428843433955e-07,-106.0,-0.01745718050065876,-2.9728576868679045e-09,-0.03318802517880645,0.0
ABTB1,0,2.852741619314779e-06,-94.0,-0.026449071468767585,-6.553953134790267e-08,-0.04997656204247181,0.0
ABTB2,13,5.699338166949416e-05,204.0,0.13746630727762804,3.0337484727105488e-06,0.33164013428266503,0.01879368278403484
ACACA,0,3.56861033335163e-07,-93.0,-0.01666965405986736,-8.207106207038387e-09,-0.0416217318710487,0.0
ACAD10,0,8.409194676856696e-08,-109.0,-0.017276906007291173,-1.681838935371333e-09,-0.042719005804864124,0.0
ACAD11,0,7.485081522682788e-07,-73.0,-0.014934533551554828,-1.7208140518334145e-08,-0.04189052877201965,0.0
ACAD9,0,1.8283470507642943e-06,-74.0,-0.020647321428571428,-4.762469522343129e-08,-0.037204126427096064,0.0
ACADM,0,1.7722532952505691e-06,-76.0,-0.022300469483568074,-5.130636913554535e-08,-0.035262194950339595,0.0
ACADS,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ACADSB,0,8.542944373025857e-06,-72.0,-0.03785488958990536,-3.616844063093854e-07,-0.06579006476167742,0.0
ACAN,0,8.28003024924941e-06,-59.0,-0.026977594878829447,-2.448338159543742e-07,-0.058176889841771474,0.0
ACAT1,0,1.526618994662878e-06,-77.0,-0.018960847081999507,-3.1243141477320555e-08,-0.03530411733492393,0.0
ACAT2,2,8.176741720056882e-06,585.0,0.10170375521557719,1.6697049374403756e-07,1.0996936978077465,0.008392837168323161
ACBD3,0,9.178681533492471e-07,-75.0,-0.015425750719868367,-2.204394454314973e-08,-0.05219996489496928,0.0
ACBD4,1,1.5669743177150704e-05,-46.0,-0.028785982478097622,-5.145408721232466e-07,-0.0630099331977181,0.0056850424500041906
ACBD5,1,6.501249606188606e-05,-14.0,-0.02681992337164751,-3.258455401287923e-06,-0.05470891854140626,0.008159083734061988
ACD,0,8.448373896584952e-08,-103.0,-0.01648,-1.6896747793169902e-09,-0.031054059917502572,0.0
ACE,0,6.240026552513339e-07,-92.0,-0.01727699530516432,-1.3298735445198251e-08,-0.04952548946397059,0.0
ACE2,0,2.7465339500928107e-06,-132.0,-0.03241650294695481,-7.304313367575236e-08,-0.08369810188770029,0.0
ACHE,1,2.9064560395575347e-05,54.0,0.03195266272189349,4.625314205098218e-07,0.06388175017574432,0.007272555325540651
ACIN1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ACLY,0,1.9560466594541896e-07,-103.0,-0.01750509857239973,-3.912093318908363e-09,-0.03168682734220975,0.0
ACO1,0,4.7201835354721876e-05,-27.0,-0.04,-3.3505736078999143e-06,-0.08512146584128333,0.0
ACOT11,0,1.1632488745424812e-07,-108.0,-0.017058916442900016,-2.3264977490849623e-09,-0.06704119459271934,0.0
ACOT7,0,6.716775474309581e-07,-84.0,-0.01648675171736997,-1.4021055385744764e-08,-0.04257526275249044,0.0
ACOT8,0,8.300443470660784e-07,-65.0,-0.015123313168915775,-2.092602488345922e-08,-0.029225369446027293,0.0
ACOX1,0,3.497456994735774e-06,-116.0,-0.03658152002522864,-1.201518506097254e-07,-0.06795056757061028,0.0
ACOX2,3,1.6874525345967725e-05,565.0,0.12142703632065334,3.7631552733811903e-07,0.7383112572484776,0.010532633772172399
ACOX3,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ACP1,0,6.669706687702778e-07,-90.0,-0.01707132018209408,-1.3339413375405559e-08,-0.047224727405038566,0.0
ACP2,0,2.075010421459896e-06,-80.0,-0.022656471254602097,-5.864830526102247e-08,-0.04397783203940785,0.0
ACP5,0,7.131040930343543e-06,-65.0,-0.030805687203791468,-2.650013497467897e-07,-0.058847255970190145,0.0
ACP6,0,5.1437227170639e-06,-60.0,-0.0262582056892779,-1.7173515101055796e-07,-0.045076963505872245,0.0
ACPP,0,1.697533101206318e-06,-106.0,-0.0237828135517164,-3.5736327593315125e-08,-0.058752245230446226,0.0
ACR,1,2.7510839345384938e-06,-109.0,-0.030235783633841887,-7.01832188123805e-08,-0.05586742728965211,0.003691638072038181
ACRBP,8,4.568750262407036e-05,211.0,0.1143011917659805,1.8579826721501345e-06,0.3175265153294226,0.015541432904652841
ACSBG1,0,1.640068689907817e-05,-74.0,-0.05485544848035582,-7.69937876844772e-07,-0.06988297294574668,0.0
ACSL1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ACSL3,0,3.3514398399197846e-07,-96.0,-0.016916299559471364,-6.70287967983959e-09,-0.039030270493495924,0.0
ACSL4,1,1.9527510053497896e-05,-21.0,-0.019553072625698324,-7.619499887562038e-07,-0.043254413898109405,0.006100378972197721
ACSL5,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ACSM1,0,3.487749819798381e-07,-121.0,-0.02049457994579946,-6.975499639596767e-09,-0.05802353120124049,0.0
ACSM3,3,1.0021814884633976e-05,903.0,0.14861751152073732,2.2752791153811184e-07,2.557283270722521,0.011693530399693852
ACSS1,5,1.5083979259373504e-05,499.0,0.11353811149032993,3.8446574618617035e-07,0.5904730700182977,0.011241237151531728
ACSS2,0,5.063293350427757e-06,-62.0,-0.025357873210633947,-1.633506973206678e-07,-0.048764507040503904,0.0
ACTA1,0,0.00011626885971672254,-16.0,-0.046242774566473986,-9.222252926969463e-06,-0.07146372503042277,0.0
ACTA2,0,6.885640134149246e-06,-86.0,-0.03524590163934426,-2.2469451988787927e-07,-0.0667886058430959,0.0
ACTB,0,1.8122327752555016e-05,-15.0,-0.014218009478672985,-7.172174034242629e-07,-0.0393569735350717,0.0
ACTC1,0,3.886131780483825e-06,-93.0,-0.02988431876606684,-1.0056836632484196e-07,-0.05454020536163878,0.0
ACTG1,1,0.002223285923213451,-4.0,-0.057971014492753624,-0.0001211974357556826,-0.07214331251521422,0.01921592603307784
ACTG2,0,2.0795429540237536e-05,-31.0,-0.030392156862745098,-1.1036854108192769e-06,-0.05789965490434476,0.0
ACTL6B,0,4.556925553670144e-06,-68.0,-0.02577710386656558,-1.247957064314095e-07,-0.04477618331930976,0.0
ACTL7A,0,5.871448856336935e-06,-71.0,-0.03056392595781317,-2.3762039610703822e-07,-0.06389707393718885,0.0
ACTN1,1,0.00040058058935980346,-5.0,-0.038461538461538464,-3.29617679382221e-05,-0.05084346563122594,0.01280292870258288
ACTN2,1,0.00011282786528487269,-26.0,-0.061465721040189124,-9.214279723879947e-06,-0.10795675483710901,0.00891250387960944
ACTN3,0,1.3486801998736674e-05,-56.0,-0.04066811909949165,-5.394471304865492e-07,-0.05061858540364985,0.0
ACTN4,0,0.0031325090235528427,-3.0,-0.06818181818181818,-0.00019748958221004267,-0.07089515524965705,0.0
ACTR10,0,6.570321326665759e-08,-104.0,-0.01633678919258561,-1.3140642653331517e-09,-0.05107702607599245,0.0
ACTR1A,0,2.568360045406357e-07,-89.0,-0.015998561927017797,-6.824753618477346e-09,-0.033915691078170856,0.0
ACTR1B,0,1.6713531962500361e-06,-75.0,-0.023169601482854494,-5.335780544131679e-08,-0.03209666298950906,0.0
ACTR2,0,1.2676446105145803e-07,-101.0,-0.016780196045854793,-2.5352892210291633e-09,-0.025607953670040238,0.0
ACTR6,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ACTR8,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ACVR1,1,6.10497998192997e-06,-38.0,-0.02142051860202931,-2.414348689402699e-07,-0.03766716407128488,0.004570665367001308
ACVR1B,0,7.026682778125516e-07,-86.0,-0.017525983289178725,-2.040536084287424e-08,-0.05058393716298884,0.0
ACVR1C,0,9.284480037412255e-06,-85.0,-0.03981264637002342,-3.239501910101314e-07,-0.073487199082714,0.0
ACVR2A,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ACY1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ACY3,0,2.514955078548396e-07,-114.0,-0.018289748114872453,-5.029910157096796e-09,-0.08478766125127223,0.0
ACYP1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ADA,0,8.299134336326462e-08,-105.0,-0.016561514195583597,-1.6598268672652958e-09,-0.05182335445350286,0.0
ADAL,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ADAM10,0,1.1059221945277923e-06,-74.0,-0.0164517563361494,-2.2424642523001144e-08,-0.038057618148234294,0.0
ADAM11,0,2.0077991937894936e-05,-29.0,-0.02717900656044986,-9.44070800679372e-07,-0.05305940624705268,0.0
ADAM12,4,2.2252149840625882e-05,595.0,0.13581374115498746,4.6863378119580033e-07,0.7101192708596131,0.012128102017541824
ADAM15,0,9.577682642008713e-06,-59.0,-0.030459473412493547,-2.946044388344502e-07,-0.05552477952464483,0.0
ADAM17,0,2.214338016528181e-06,-134.0,-0.02830587241233629,-4.4547563207116985e-08,-0.09453020626185621,0.0
ADAM19,0,4.979014855525804e-06,-165.0,-0.04605079542283003,-1.264804677230296e-07,-0.098562857375632,0.0
ADAM21,0,5.196427818942793e-06,-104.0,-0.03813714704803814,-1.6015731729482404e-07,-0.0623212955349169,0.0
ADAM23,3,1.4885080434219753e-05,1218.0,0.19229554783706979,3.0164124211425347e-07,8.831864755709008,0.017326640793535523
ADAM28,0,1.568334099399529e-07,-113.0,-0.01794220387424579,-3.4742489013869736e-09,-0.08311291369653756,0.0
ADAM32,13,0.0002040760320026585,246.0,0.2265193370165746,9.636867906784222e-06,0.5691492108989662,0.02840665963594564
ADAM33,0,5.369482325784994e-05,-18.0,-0.03103448275862069,-2.7514240230172744e-06,-0.0549105980585991,0.0
ADAM8,7,6.616168984823457e-05,970.0,0.2934947049924357,2.0875052505238197e-06,1.3279746051231467,0.02143043551371609
ADAM9,0,4.489553384966152e-06,-116.0,-0.03591331269349845,-1.0718496972247507e-07,-0.06415020636651314,0.0
ADAMDEC1,0,1.7428033953808836e-06,-110.0,-0.026993865030674847,-5.3531379592758954e-08,-0.06140842486040348,0.0
ADAMTS1,0,5.28145556271502e-05,-15.0,-0.0211864406779661,-2.7801258170172903e-06,-0.07526087715939576,0.0
ADAMTS12,0,1.2417319640436063e-06,-115.0,-0.02276776875866165,-2.629366134329377e-08,-0.07616832106664938,0.0
ADAMTS14,0,4.2351557590863565e-07,-114.0,-0.019923103809856693,-8.470311518172709e-09,-0.053286581720862765,0.0
ADAMTS15,0,1.97822278360709e-06,-126.0,-0.02843601895734597,-4.9924259914368524e-08,-0.07980884290527238,0.0
ADAMTS2,0,2.0131753871322746e-05,-83.0,-0.061894108873974646,-8.513339941140878e-07,-0.0767840934956766,0.0
ADAMTS4,0,0.0003894785893265798,-8.0,-0.03902439024390244,-2.5051985154594567e-05,-0.07463406151733466,0.0
ADAMTS7,0,6.2496344556034885e-06,-62.0,-0.027062418158009603,-1.9262620077955262e-07,-0.05068750518233299,0.0
ADAMTS9,6,2.799491306303324e-05,284.0,0.11328280813721579,9.218374922053655e-07,0.2930559564021518,0.01269571520704351
ADAMTSL1,0,2.1047677275604915e-06,-110.0,-0.027855153203342618,-5.907855025461546e-08,-0.06148540552187284,0.0
ADAMTSL2,1,8.769762920843171e-06,-58.0,-0.030623020063357972,-3.246512142842904e-07,-0.05860696156205713,0.004924376841977484
ADAMTSL3,0,5.463958488456839e-05,-11.0,-0.01751592356687898,-2.751538898163718e-06,-0.06175357650453734,0.0
ADAMTSL4,0,1.2173667880875948e-05,-48.0,-0.031496062992125984,-5.109531477562262e-07,-0.058252045993858616,0.0
ADAMTSL5,0,7.67196850111479e-06,-85.0,-0.03562447611064543,-2.328037321196236e-07,-0.0663448285473901,0.0
ADAR,0,7.941391586487717e-06,-85.0,-0.041913214990138066,-3.755199905601572e-07,-0.0779715770770481,0.0
ADARB1,0,4.806523564608954e-06,-120.0,-0.03842459173871278,-1.243792123995031e-07,-0.06819113604604875,0.0
ADCK5,0,1.2659491507431776e-06,-91.0,-0.022693266832917707,-3.714151523117177e-08,-0.040594547067173845,0.0
ADCY1,4,1.543328992881513e-05,733.0,0.15331520602384438,4.5905538389862203e-07,1.0195406667627365,0.011788038660085402
ADCY3,0,1.3883288800422642e-06,-86.0,-0.01887620719929763,-2.8849184082742997e-08,-0.05127130688448708,0.0
ADCY4,4,8.496889311097388e-06,448.0,0.09133537206931702,2.3106009311875362e-07,0.5723817430986409,0.009089174288400906
ADCY5,0,1.741215002246129e-06,-112.0,-0.02603440260344026,-5.068060997653535e-08,-0.07123268559192614,0.0
ADCY7,1,2.3649950072393033e-06,-84.0,-0.024837374334713187,-6.543322628052405e-08,-0.04403003484854589,0.00358748772504501
ADCY9,0,3.489262789291784e-06,-108.0,-0.03260869565217391,-9.104325017034641e-08,-0.05804629517585077,0.0
ADCYAP1R1,0,1.0597124797507095e-05,-44.0,-0.026410564225690276,-4.7196010024615835e-07,-0.06333996558847732,0.0
ADD3,0,1.6439999316279235e-05,-67.0,-0.04643104643104643,-6.284138924309498e-07,-0.06473920802508291,0.0
ADH5,0,5.341304446170695e-07,-84.0,-0.015795411808950735,-1.1600869284353937e-08,-0.042962777940739855,0.0
ADHFE1,0,3.815763660561247e-05,-96.0,-0.0781758957654723,-1.6555595549138125e-06,-0.12612338400055806,0.0
ADI1,6,1.7343898165026887e-05,314.0,0.09085648148148148,4.3536373223438507e-07,0.3084358356617692,0.011213075187086944
ADIPOR1,0,5.223172383339163e-07,-65.0,-0.013163223977318752,-1.2483295046842727e-08,-0.03190831127951085,0.0
ADIPOR2,0,1.3173326420668372e-06,-75.0,-0.020199299757608404,-4.2114044713265166e-08,-0.03602987009662506,0.0
ADM,23,0.00030521773308494294,35.0,0.08373205741626795,2.1503912290421565e-05,0.24918558157119433,0.031446279385787666
ADM2,7,2.0100529139533765e-05,84.0,0.05054151624548736,7.21747104474208e-07,0.09622456492626434,0.011028400594904718
ADNP,0,3.0309861826766437e-06,-81.0,-0.02530459231490159,-6.513658346167833e-08,-0.03780295446332321,0.0
ADORA1,0,1.5016627502135833e-06,-110.0,-0.024277201500772456,-3.893075517484129e-08,-0.06792343545616811,0.0
ADORA2A,4,8.00665111419639e-06,393.0,0.08189206084600958,2.2477669303040388e-07,0.5087086194718535,0.008785973726004596
ADORA2B,0,6.966077749946534e-07,-92.0,-0.01750380517503805,-1.4488132000818412e-08,-0.050573834079216465,0.0
ADORA3,0,2.610424801204182e-06,-107.0,-0.028640256959314776,-7.809331738438138e-08,-0.0679139782868293,0.0
ADPGK,2,1.5386268232631723e-06,-73.0,-0.022114510754316873,-4.884315529065429e-08,-0.030947788861117972,0.0038633454010674547
ADPRH,8,6.956169471189613e-05,77.0,0.07038391224862889,2.5492826811192e-06,0.15241845585378383,0.01603821751568844
ADPRHL1,2,5.475277504067565e-06,472.0,0.07426054122089365,1.124795524586692e-07,3.8942008362554517,0.009648278387950777
ADPRHL2,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
ADRA1B,0,2.815005056566747e-07,-106.0,-0.018629173989455183,-8.21833781227943e-09,-0.04926332450177711,0.0
ADRA1D,0,1.4943635304198745e-05,-67.0,-0.04841040462427745,-6.619329223744192e-07,-0.06328306976847804,0.0
ADRA2A,0,1.546101347159417e-06,-108.0,-0.024171888988361683,-3.839592926973338e-08,-0.06370220705554559,0.0
ADRB2,23,0.00010243774632955139,104.0,0.12667478684531058,6.672477091667194e-06,0.2377386625765944,0.02426667797175691
ADRM1,0,6.9934033084977246e-06,-57.0,-0.029749478079331943,-2.6212763329636007e-07,-0.04843478421633242,0.0
ADSS,0,3.508160368549606e-07,-72.0,-0.013915732508697333,-8.064026325413039e-09,-0.02617515011998739,0.0
ADSSL1,0,1.6416566458577063e-06,-131.0,-0.026669381107491858,-3.688370657948059e-08,-0.09176546707068603,0.0
AEBP2,4,2.6225490820198622e-05,1509.0,0.2695605573419078,6.928290409940852e-07,3.6009435832118633,0.017937510359424022
AES,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AFAP1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AFAP1L1,0,1.8376772680952219e-06,-111.0,-0.025278979731268504,-4.409875376289204e-08,-0.06754802884859422,0.0
AFAP1L2,0,3.484186290013231e-07,-120.0,-0.020174848688634835,-7.273086057218104e-09,-0.06423605835893505,0.0
AFF1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AFF4,1,7.462895925756905e-06,-61.0,-0.027003098716246128,-2.3286287734739134e-07,-0.05931892980909625,0.004736780697657805
AFG3L2,0,8.766510917804141e-06,-39.0,-0.021763392857142856,-3.246608587084657e-07,-0.051808095064489995,0.0
AFMID,0,1.5876784300345466e-06,-111.0,-0.02403637938501516,-3.702003623409531e-08,-0.06977601416609908,0.0
AFTPH,0,5.200081629223207e-07,-114.0,-0.02041547277936963,-1.2723644705330669e-08,-0.06473267560075073,0.0
AGBL2,8,3.4463474307542385e-05,156.0,0.07938931297709924,9.913257086500061e-07,0.1908639220833772,0.01369839092011259
AGER,0,9.91151971165367e-05,-25.0,-0.04424778761061947,-4.498714329260439e-06,-0.0846792669114424,0.0
AGGF1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AGK,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AGL,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AGMAT,3,2.656936323350522e-05,1356.0,0.24017003188097769,5.630061513232246e-07,3.134050834282265,0.016094545735633885
AGPAT1,0,5.800768913967491e-06,-26.0,-0.014976958525345621,-2.64875434815931e-07,-0.03889131140756669,0.0
AGPAT3,0,4.529229437019779e-07,-66.0,-0.012918379330593071,-1.0597438407346376e-08,-0.03243864896293183,0.0
AGPAT4,0,1.915664531494091e-06,-101.0,-0.024797446599558064,-4.896696473226855e-08,-0.0561355739055135,0.0
AGPAT5,0,1.1128626066384857e-06,-104.0,-0.02190395956192081,-3.2282446152677425e-08,-0.06928424985099522,0.0
AGPS,0,7.590423217722742e-07,-110.0,-0.020359059781602813,-1.5180846435445456e-08,-0.061484999583878916,0.0
AGR2,7,5.9921359786313146e-05,546.0,0.21649484536082475,2.024658545159762e-06,0.6518127979136872,0.018182123258793027
AGR3,1,7.794152640162361e-06,629.0,0.09764048432163924,1.5588305280324722e-07,inf,0.0052307555325556395
AGRN,0,2.6732976948592967e-05,-33.0,-0.03173076923076923,-1.0841227711465156e-06,-0.058428408591519466,0.0
AGRP,0,5.781043206983171e-06,-96.0,-0.03643263757115749,-1.7411542722878858e-07,-0.062304454753085554,0.0
AGT,0,2.7255771490119845e-08,-99.0,-0.015505090054815976,-5.451154298023973e-10,-0.025669982714794832,0.0
AGTPBP1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AGTRAP,1,1.167705935484375e-05,938.0,0.14560695436199939,2.33541187096875e-07,inf,0.00589852778428933
AHCTF1,0,1.72870850154495e-07,-101.0,-0.017138978449007296,-3.45741700308989e-09,-0.028333155335030096,0.0
AHCY,5,6.973805135605389e-05,1378.0,0.36291809323149854,2.3152949017436735e-06,2.102282210899015,0.022250386787870797
AHCYL1,1,9.283954529262054e-06,-29.0,-0.01739652069586083,-3.4039240777495154e-07,-0.04568779631441849,0.005064602688800856
AHDC1,0,6.852710921734183e-07,-101.0,-0.01893158388003749,-1.3935553782487865e-08,-0.05239938143174805,0.0
AHI1,0,3.4784413307148215e-07,-107.0,-0.018755477651183173,-6.956882661429628e-09,-0.04267014250727884,0.0
AHNAK,0,3.161569219730097e-05,-22.0,-0.026602176541717048,-1.3257618901685847e-06,-0.048199755800020616,0.0
AHR,0,0.0005746510434289347,-7.0,-0.03888888888888889,-4.0040558486646445e-05,-0.09464686331423264,0.0
AHRR,15,3.570757618432623e-05,12.0,0.021164021164021163,5.346509791908936e-07,0.010081628025173529,0.014630576148113812
AHSA1,0,8.366308788075268e-06,-31.0,-0.020274689339437543,-3.7532041745728035e-07,-0.04301746728353979,0.0
AHSG,0,8.193319643785559e-06,-81.0,-0.03306122448979592,-2.0686992084747703e-07,-0.062041468023311355,0.0
AIFM2,0,9.586136191311478e-07,-75.0,-0.016490765171503958,-2.1886165589590575e-08,-0.03871779132947432,0.0
AIG1,0,1.215720759867638e-08,-102.0,-0.015892801495793082,-2.431441519735286e-10,-0.019341571239783934,0.0
AIP,0,4.996923909245773e-08,-101.0,-0.015965855200758772,-9.99384781849154e-10,-0.027560142949642385,0.0
AIRE,0,5.965937427286896e-06,-106.0,-0.03821196827685652,-1.772091167957792e-07,-0.0710008815586579,0.0
AK1,0,3.6631038524305914e-06,-121.0,-0.037565973300217326,-1.0824093599329312e-07,-0.06444563275126267,0.0
AK2,0,5.436708240294004e-07,-93.0,-0.017219033512312534,-1.1109634732017937e-08,-0.044874575936497386,0.0
AK3,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AK7,0,2.571336501706834e-07,-114.0,-0.018404907975460124,-5.142673003413675e-09,-0.07476884899507437,0.0
AKAP1,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AKAP11,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AKAP12,8,0.00015674403962739788,4.0,0.012461059190031152,-1.6361959750508669e-06,-0.01063531157765314,0.017841827319493863
AKAP13,0,5.1824824842914364e-06,-47.0,-0.02160919540229885,-1.8547208357554938e-07,-0.043525960047120546,0.0
AKAP7,0,0.0,-101.0,-0.01567836075752872,0.0,,0.0
AKAP8,0,2.9142863361301413e-07,-104.0,-0.018102697998259355,-5.828572672260273e-09,-0.03788254560156817,0.0
AKAP8L,0,8.832721298473629e-07,-89.0,-0.018056400892676,-1.9889649664797196e-08,-0.050425492390568295,0.0
AKAP9,0,3.1629964384118618e-06,-110.0,-0.029915692140331792,-7.363152162390702e-08,-0.06129140427600986,0.0
