,Number of Increases,Euclidean Distance,Absolute Rank Change,Relative Rank Change,Absolute Change,Relative Change,Combined Score
CPNE3,2,1.9899258233532147e-05,-602.0,-0.22479462285287527,-8.261577302579112e-07,-0.5007698322786935,0.0023576972238163996
CPNE5,3,2.9782978764132826e-05,186.0,0.05933014354066986,9.888245705381329e-08,0.09532381619899265,0.0035621612475412712
CPNE7,2,2.0465672638142997e-05,-420.0,-0.20843672456575682,-1.5636590671567579e-06,-0.45439280955874567,0.0024296367958460906
CPOX,0,0.0003790200266736938,-641.0,-0.9223021582733812,-2.1627801995530914e-05,-0.7635517995962622,0.0
CPSF1,2,2.085550436968413e-05,-634.0,-0.22715872447151558,-7.517027646316025e-07,-0.5084545374133406,0.002376005256299171
CPSF2,0,0.0,,,,,0.0
CPSF3L,0,0.0,,,,,0.0
CPT1B,0,0.00042474511402842367,-747.0,-1.0346260387811634,-2.103215427401028e-05,-0.7910424086754753,0.0
CPT1C,1,0.0008725193677948987,-376.0,-1.0301369863013699,-6.71451056930781e-05,-0.7702328395533177,0.004017948667203726
CPXM1,4,4.93423200061835e-05,1526.0,0.3123209169054441,7.714637094972162e-07,inf,0.004295764414712669
CPXM2,7,0.007395791762060885,-138.0,-0.9857142857142858,-0.0004501080993875649,-0.7988994051848299,0.01081513097646249
CR2,7,2.825477786063848e-05,-149.0,-0.09003021148036254,-1.7780442581395809e-06,-0.33466423921149274,0.0038079787812135032
CRADD,2,2.37854299451832e-06,-90.0,-0.01972818939061815,-1.48429083962867e-08,-0.0979099360970279,0.001623818831537059
CRAMP1L,0,0.0,,,,,0.0
CRAT,0,0.0,,,,,0.0
CREB3,0,0.0,,,,,0.0
CREB3L1,6,0.0005381864630769983,-109.0,-0.21499013806706113,-2.279747180922092e-05,-0.456154176758134,0.007232737655447139
CREB3L3,3,3.526200989225468e-05,-325.0,-0.196256038647343,-2.4049440766362613e-06,-0.45304094127269084,0.003084404419676198
CREB5,21,0.004684819894797214,-14.0,-0.15730337078651685,-0.0003922005697291872,-0.4192001371915195,0.017324610217792635
CREBBP,5,4.4997144506438035e-05,708.0,0.19938045620951844,5.872476575963329e-07,0.8620449384085352,0.005158000725703824
CREBZF,3,5.404575776437898e-06,-88.0,-0.02247765006385696,-7.063778961736423e-08,-0.16068747973315325,0.002166621742016237
CREG1,5,4.253232987406566e-05,818.0,0.21186221186221185,5.758644979977922e-07,1.225437459329613,0.005320777437595285
CREG2,3,2.8127066388322516e-05,976.0,0.2007404360345537,4.1007217459650973e-07,21.69754519616961,0.007542736754295207
CRELD2,0,0.0,,,,,0.0
CREM,0,0.0,,,,,0.0
CRHR1,3,9.82011341054461e-05,-348.0,-0.3391812865497076,-7.101527347085638e-06,-0.525139733901998,0.003818008572197929
CRHR2,0,0.00043578354237841174,-490.0,-0.8072487644151565,-2.6072506954960328e-05,-0.7253377722294649,0.0
CRIM1,1,0.00015850713470595947,-829.0,-0.654301499605367,-6.336899278906948e-06,-0.7106841589658331,0.0028402681600723694
CRIP1,0,0.0,,,,,0.0
CRIP2,2,0.00027005689411293686,-304.0,-0.4318181818181818,-1.6257082909579074e-05,-0.5831592763411173,0.004279385021001154
CRISPLD2,3,2.2364720281184473e-05,-172.0,-0.06910405785456006,-5.202721482655886e-07,-0.2563900027971367,0.0029911891514442504
CRKL,2,4.114873223588059e-05,-528.0,-0.25668449197860965,-1.6183491273870062e-06,-0.4981691052732415,0.0028263398654596716
CRLF1,2,1.385010888840109e-05,365.0,0.0747032337290217,1.756783150180648e-07,inf,0.0026001437148537895
CRLF3,0,0.0,,,,,0.0
CRMP1,1,4.1619567042627834e-05,-814.0,-0.3756345177664975,-1.7090069984326342e-06,-0.6085935354289878,0.002226069274705926
CROCC,0,6.299456317076087e-05,-1202.0,-0.5283516483516484,-1.8510878831628515e-06,-0.7290024150918147,0.0
CROT,2,3.1973848949129826e-05,-510.0,-0.18688164162696957,-7.11274345560517e-07,-0.4527274030993579,0.002721376612470066
CRTAP,0,0.0,,,,,0.0
CRTC3,0,0.00012124865573828014,-1280.0,-0.7326846021751574,-3.6119671372638974e-06,-0.7731427488255619,0.0
CRY2,0,2.614430349532959e-05,-1115.0,-0.37365951742627346,-9.02833239532777e-07,-0.7331715706030836,0.0
CRYAB,18,0.0013073257670005998,2482.0,0.8642061281337048,6.028947564544427e-05,44.174435323571714,0.03769976074693136
CRYBB2,2,3.3394710070291146e-05,984.0,0.20139173147769138,4.1962191410969273e-07,inf,0.003259590021257718
CRYBB3,0,0.0,,,,,0.0
CRYGA,10,0.00017225755038411213,8.0,0.010101010101010102,-4.199120897491164e-06,-0.19036284772247983,0.0069046000144236674
CRYGD,0,0.0,,,,,0.0
CRYGS,0,0.0,,,,,0.0
CRYL1,6,2.9425590619060404e-05,-157.0,-0.085465432770822,-1.3338841267429223e-06,-0.31897983270489566,0.003723866893724157
CRYM,0,0.0,,,,,0.0
CRYZ,2,2.5137348756066286e-06,-335.0,-0.09763917225298746,-2.61255604485126e-07,-0.3423148314718881,0.001515530796302334
CRYZL1,0,0.0,,,,,0.0
CSAD,0,0.0,,,,,0.0
CSDC2,6,3.3768751862543795e-05,406.0,0.11892208553016989,2.944291051940144e-07,0.3793381399346559,0.004643856181492768
CSF1,9,0.00020216522067079262,174.0,0.15,1.7214988785479464e-06,0.16308445842620328,0.007714807701061609
CSF1R,4,7.374757454864672e-05,1883.0,0.3853868194842407,1.0782937029946152e-06,inf,0.004765621836568741
CSF2,0,0.008198568211466927,-139.0,-1.5108695652173914,-0.0007267883162202999,-0.8111241782149093,0.0
CSF2RA,0,0.0,,,,,0.0
CSK,0,0.00015193545930428028,-1080.0,-0.8470588235294118,-6.750265197526029e-06,-0.7694488160299052,0.0
CSNK1D,2,1.0696527454939428e-05,-550.0,-0.15772870662460567,-3.6932094216473304e-07,-0.5104337293812852,0.002015768202754653
CSNK1E,0,0.0,,,,,0.0
CSNK1G1,3,0.00046708039087672474,-281.0,-0.4991119005328597,-2.5652946597731946e-05,-0.6177219226705722,0.005295723685469921
CSNK1G2,0,0.0,,,,,0.0
CSNK2A1,3,7.565988191548015e-06,162.0,0.03453421445320827,7.707803424045132e-08,0.7960134166993272,0.002858314529900208
CSNK2B,0,0.0,,,,,0.0
CSPG5,0,0.0,,,,,0.0
CSRP1,5,2.8477082288360115e-05,-53.0,-0.01896921975662133,-2.0749038754329973e-07,-0.14080031958813574,0.0037522853883078027
CSRP2,3,5.380067733491122e-06,-22.0,-0.004743423889607589,1.1556307800570573e-08,0.09391575870077805,0.0023143591941911954
CST11,0,0.0,,,,,0.0
CST3,5,0.00011841469554065637,2288.0,0.5183507023108291,2.317122353658193e-06,11.420164128039477,0.010712189698304389
CSTF1,0,0.0,,,,,0.0
CSTF2T,0,0.0,,,,,0.0
CSTF3,3,2.299459154507834e-05,740.0,0.1514531313958248,3.067393697051266e-07,inf,0.003278322318928217
CTBP1,0,5.445873755916207e-05,-1201.0,-0.5069649641198818,-1.6889185576479335e-06,-0.7294149065163191,0.0
CTBP2,0,2.0569209331911918e-05,-944.0,-0.26420375034984606,-4.898862159024087e-07,-0.7350842769815883,0.0
CTCF,1,0.00017671543515822313,-1175.0,-0.825720309205903,-5.492273908184907e-06,-0.7740637671159359,0.002716954172466652
CTDP1,0,0.0,,,,,0.0
CTDSP1,2,5.8003554770879036e-05,-279.0,-0.246684350132626,-5.0587681688214935e-06,-0.4533893765203188,0.0031477592246234565
CTDSPL,5,3.0216043547158e-05,1115.0,0.24035352446647984,5.314729868015711e-07,4.321058090376361,0.006082435891015766
CTF1,4,6.156766388533007e-05,1586.0,0.33466976155307027,8.539401961864131e-07,11.044655346392771,0.00846675513235074
CTGF,13,0.006710902797528453,-5.0,-0.0625,-0.00032147359601397696,-0.3039916302735836,0.017673093523349268
CTH,2,1.1968591206885893e-05,280.0,0.05730659025787966,1.5210790922625128e-07,inf,0.002504848904674605
CTLA4,0,0.0,,,,,0.0
CTNNA1,6,2.7017723366072434e-05,-42.0,-0.02207041513399895,-8.316169510692487e-07,-0.21610156199483666,0.0037875210582246463
CTNNA2,0,0.0,,,,,0.0
CTNNAL1,5,1.596183969018891e-05,689.0,0.14182791272128448,2.729864462193779e-07,12.748526816465523,0.0065440146691544965
CTNNB1,0,0.0018449989277391908,-471.0,-1.4627329192546583,-9.132337472127043e-05,-0.838253244904175,0.0
CTNNBL1,0,0.0,,,,,0.0
CTNND1,8,9.875755182840313e-05,553.0,0.25170687300864814,1.659472114529509e-06,0.6074512984350359,0.0068226771347312904
CTNND2,0,0.0,,,,,0.0
CTNS,1,5.928491603492282e-06,27.0,0.005525992632009824,7.410614504365352e-08,inf,0.0017626284896332966
CTPS2,1,5.857619036740771e-06,24.0,0.004911993450675399,7.322023795925963e-08,inf,0.0017572843468870406
CTRC,6,8.96536312639807e-05,2337.0,0.478305362259517,1.6753881150984088e-06,inf,0.005561094304852927
CTRL,7,0.0005326885782275331,-209.0,-0.3786231884057971,-2.382862675688493e-05,-0.5547987591540379,0.007071654110422911
CTSA,5,0.00014638877855749694,1161.0,0.4122869318181818,2.8562001492173066e-06,1.9877375903610328,0.00787318839232147
CTSB,6,4.453065922569317e-05,303.0,0.11694326514859128,3.1352466828581196e-07,0.17164120004589672,0.004776995687501109
CTSC,3,2.110536957128947e-05,548.0,0.12375790424570912,2.328835126380702e-07,1.1660936781008915,0.00388769594986836
CTSD,26,0.03257490894421316,469.0,0.9089147286821705,0.0015586069103587735,31.804895794615103,0.08539972925409445
CTSE,3,3.540229385919527e-05,1048.0,0.21608247422680413,4.54144715139558e-07,17.312898732894183,0.007577258050623192
CTSF,8,5.612852444889677e-05,2160.0,0.4420794105607859,1.4267378159472923e-06,inf,0.005306958723131891
CTSG,0,0.0,,,,,0.0
CTSO,5,9.06544833676123e-05,2083.0,0.4371458551941238,1.4175592739208463e-06,21.208970878128078,0.011545244147498005
CTSS,11,8.816767578452466e-05,2571.0,0.5691830861191056,2.8450361096475557e-06,16.95440692816211,0.013318121491484758
CTSW,10,0.000223458915647819,43.0,0.047830923248053395,-2.015658622428277e-06,-0.11471721767607958,0.007548919900540771
CTSZ,2,4.227469183319715e-06,-32.0,-0.00700218818380744,4.1949238998393676e-09,0.028148208136951118,0.0019384350650103
CTTN,0,0.0,,,,,0.0
CTTNBP2,1,9.670678532610852e-07,-277.0,-0.06546915622784212,-1.1320781523945082e-07,-0.38666615383801534,0.0009878767451283973
CTTNBP2NL,0,0.0,,,,,0.0
CTXN1,9,0.00018553758518769403,553.0,0.3041804180418042,3.112930011453421e-06,0.7208902065266365,0.008388127748043591
CUBN,3,0.0004458971138725595,-218.0,-0.3369397217928903,-1.6529670269127778e-05,-0.5179455242360311,0.0055949957850030835
CUL1,5,3.1750914708452414e-05,739.0,0.18642785065590312,4.5222977558563657e-07,1.08495924787495,0.0048600086139254225
CUL2,1,6.604384624031913e-06,59.0,0.012075317232910356,8.255480780039891e-08,inf,0.0018114281325711445
CUL3,3,6.279777476458639e-05,-349.0,-0.26499620349278663,-4.053574567889687e-06,-0.48815380575195794,0.0034922430293283474
CUL4A,1,7.263829788898691e-06,95.0,0.019443307408923454,9.079787236123364e-08,inf,0.0018557086618526586
CUL4B,3,6.350208074124448e-06,-361.0,-0.0971736204576043,-2.2802273392996215e-07,-0.40171296023695763,0.0020650835436966286
CUL7,0,0.0,,,,,0.0
CX3CL1,3,0.005421757449175676,-144.0,-1.170731707317073,-0.0005172174452587918,-0.8037766746395307,0.007956208338840592
CX3CR1,4,9.369811527593197e-05,-160.0,-0.20253164556962025,-9.13493737407201e-06,-0.4127844736209398,0.004306104142627049
CXADR,0,1.6002632753323452e-05,-692.0,-0.2547864506627393,-8.416871491819127e-07,-0.5323957804155434,0.0
CXCL1,35,0.01707244069337727,8.0,0.1702127659574468,-0.00033776145376142623,-0.14659670359639826,0.03042489801588393
CXCL10,17,0.03692895080216384,-1.0,-0.045454545454545456,-0.002758677128460756,-0.38803949336626514,0.028052854639641356
CXCL11,6,0.03511803793150832,-40.0,-1.4285714285714286,-0.004237010415278723,-0.8074729747367412,0.014772072315242437
CXCL12,16,0.0014768334768036654,159.0,0.33403361344537813,3.680686763377539e-05,0.6529807683876031,0.016128071291794083
CXCL14,5,8.024164119851497e-05,1485.0,0.36361410381978454,1.2429748063156816e-06,3.458057276412373,0.007470803432310297
CXCL16,5,2.224857298193335e-05,839.0,0.17171510437986082,3.5112621276942304e-07,inf,0.003697842677959373
CXCL2,43,0.10590682764536499,1.0,0.125,1.909681538299346e-05,0.00084690703598023,0.052494051826910026
CXCL5,24,0.05651383847890667,128.0,0.8152866242038217,0.002676218004853909,5.666225333732263,0.064250071625102
CXCL9,23,0.0005070477881997957,467.0,0.44561068702290074,1.6896292173561036e-05,1.291312076739856,0.014742165925181839
CXCR3,9,0.00019147708700510937,121.0,0.11382878645343368,4.856807382271366e-07,0.03820718548988039,0.007384991663301312
CXCR4,0,0.0,,,,,0.0
CXXC1,0,0.0,,,,,0.0
CXXC5,3,4.197699470872636e-05,1262.0,0.2582889889480147,5.919080744242228e-07,inf,0.003829755652435137
CYB561,2,1.3119221636122601e-05,470.0,0.09619320507572657,2.0440190749601544e-07,inf,0.00256778205722526
CYB561D1,1,9.03604314872147e-05,-656.0,-0.44086021505376344,-4.136608042478907e-06,-0.6280087569074466,0.0026588035642708665
CYB5B,0,8.547549031216412e-05,-1519.0,-0.7777777777777778,-2.9419661798775598e-06,-0.8093496022064653,0.0
CYB5D1,2,8.589246794388125e-06,-587.0,-0.14558531746031747,-2.3228799081177746e-07,-0.6118374504795968,0.0018017057069025352
CYB5R1,0,0.0,,,,,0.0
CYB5R3,2,8.033234174770825e-06,-492.0,-0.13758389261744966,-3.222054402415431e-07,-0.48503133949414706,0.001902319757985861
CYBA,22,0.010031686166929793,715.0,0.8645707376058042,0.0004710665028122361,22.860699409418235,0.05624421718713505
CYBB,4,2.5105866360111544e-05,918.0,0.18788374948833403,3.8519562529838344e-07,inf,0.003607194798023245
CYBRD1,1,0.0002809012201330106,-637.0,-0.7721212121212121,-1.5004699301211654e-05,-0.7262894911822624,0.003210488568286284
CYC1,7,3.7601472463952735e-05,1654.0,0.33976992604765816,8.643806745435346e-07,59.162753575078156,0.012872832272885056
CYCS,5,3.380524394173855e-05,-52.0,-0.025390625,-7.063066459903168e-07,-0.21541354475491747,0.0038275271186476068
CYFIP1,0,0.0,,,,,0.0
CYHR1,0,0.0,,,,,0.0
CYLD,11,8.324760864947347e-05,19.0,0.013465627214741318,-9.25577934285306e-07,-0.12810032460073625,0.0060068957386039505
CYP17A1,10,0.00010137211487062334,-12.0,-0.010353753235547885,-1.8960620506765495e-06,-0.17896296095070474,0.006062601480214392
CYP1A1,7,0.0020060163010038193,-98.0,-0.494949494949495,-0.00017070279100266634,-0.6242220710449959,0.0093840575733752
CYP1B1,4,2.4244119880662313e-05,133.0,0.036862527716186255,4.647189427670026e-08,0.07221822066965149,0.0036126193107129927
CYP20A1,3,2.3168876407683184e-05,-425.0,-0.18382352941176472,-1.0408666644654148e-06,-0.42476629927715037,0.0028139490864999453
CYP24A1,0,0.0009272302310686064,-359.0,-0.8348837209302326,-5.172395152668957e-05,-0.7446460593470846,0.0
CYP27A1,8,0.00011165041864502104,2215.0,0.5212991292068722,2.4361072147412178e-06,8.593958888345275,0.011131307887672318
CYP27B1,0,0.0,,,,,0.0
CYP2E1,0,0.0,,,,,0.0
CYP39A1,0,0.0,,,,,0.0
CYP46A1,3,0.001033678365364669,-577.0,-1.1291585127201567,-3.934104105176153e-05,-0.796737097642554,0.00531774501799168
CYP4B1,5,7.80462108796837e-05,2199.0,0.45006139991813343,1.47456862825483e-06,inf,0.005125816925710447
CYR61,16,0.0057932732088110134,-4.0,-0.04395604395604396,-0.00028991566742980193,-0.3161790774438712,0.017880135557126774
CYSLTR1,1,2.8708910117624995e-05,-770.0,-0.29155622870124953,-9.703479654741496e-07,-0.568030725680531,0.0020884622979231004
CYTB,0,0.0,,,,,0.0
D2HGDH,2,8.9702170208679e-05,-610.0,-0.4277699859747546,-4.3602072541322935e-06,-0.6160471997476821,0.0031833812446209623
DAAM1,0,0.0,,,,,0.0
DAAM2,6,0.0011867073589621868,-133.0,-0.27422680412371137,-2.8321272019659675e-05,-0.5130000155872775,0.008547775637297476
DAB2,0,0.00017099166029319613,-932.0,-0.708745247148289,-6.156688489998738e-06,-0.7352110885220386,0.0
DAB2IP,3,1.2491507282295581e-05,-52.0,-0.017088399605652317,-1.63483277396951e-07,-0.1421391492401289,0.0026867924546567588
DAG1,7,0.002285543469138746,-129.0,-0.5466101694915254,-0.00012974106951843826,-0.649869359512718,0.009498676433531885
DAGLA,14,0.0010938877996347904,117.0,0.24893617021276596,1.820296634001184e-05,0.3161883937253622,0.013616143777912065
DAK,0,0.0,,,,,0.0
DAND5,0,0.00025265756901018656,-1047.0,-1.001913875598086,-1.0592643905910104e-05,-0.8030637232129003,0.0
DAP,10,5.0512280812673665e-05,160.0,0.08342022940563086,-4.008240887094508e-08,-0.01063957018015972,0.005361002503095014
DAPK1,3,1.2736141943306989e-05,248.0,0.056867690896583355,9.54387334298382e-08,0.4183834950634625,0.0030725028836751773
DAPK2,0,0.0,,,,,0.0
DAPK3,0,0.00051064543027307,-716.0,-1.1329113924050633,-2.657332492407551e-05,-0.8000710148877871,0.0
DAPP1,7,8.138850843411108e-05,107.0,0.05616797900262467,-2.6990303463577525e-07,-0.07038462048221744,0.00543226020852079
DARC,0,0.0,,,,,0.0
DARS,0,0.0,,,,,0.0
DARS2,3,6.7496626169958e-06,-33.0,-0.00858480749219563,-4.371342011709678e-08,-0.0912224145915943,0.0023379833945850036
DAXX,9,0.00021229599592040624,271.0,0.2162809257781325,3.1792623394838016e-06,0.3477315105623575,0.008128035495440056
DAZAP1,0,0.0,,,,,0.0
DBF4,4,2.6095380034063907e-05,-238.0,-0.1261930010604454,-1.3974750842056693e-06,-0.35653335820683,0.003212868165008902
DBH,0,0.0,,,,,0.0
DBN1,0,6.0920011824718545e-05,-1264.0,-0.5443583118001722,-1.8114652275459836e-06,-0.74536205337652,0.0
DBNDD2,0,0.0,,,,,0.0
DBNL,5,3.233563607649028e-05,737.0,0.18125922282341367,4.2711819157036454e-07,1.1654227593563276,0.004927470943557658
DCAKD,0,1.4134031566718171e-05,-807.0,-0.20804331013147717,-3.360504088467417e-07,-0.7273221242901734,0.0
DCBLD1,0,0.0,,,,,0.0
DCBLD2,8,7.687581464795195e-05,1028.0,0.33518095859145747,1.5951754280296387e-06,1.4244514321911714,0.007129329551418448
DCK,3,1.390479096762109e-05,387.0,0.0792058943921408,1.8212562995944283e-07,inf,0.0028809904236902625
DCLRE1A,0,0.0,,,,,0.0
DCLRE1C,0,6.613509694694977e-05,-1178.0,-0.5079775765416128,-1.7572522672253384e-06,-0.7227727139081993,0.0
DCN,5,0.00035071133240009256,-260.0,-0.4537521815008726,-2.2733596048822638e-05,-0.5818679922427445,0.005742064954615196
DCP1A,5,7.225475400631073e-05,1374.0,0.33767510444826737,1.0913216092863886e-06,2.9893826475784158,0.007069853724658162
DCP1B,0,0.0,,,,,0.0
DCPS,0,0.0,,,,,0.0
DCST1,1,0.001565971275144917,-392.0,-1.2098765432098766,-8.73775631721748e-05,-0.8065440058397342,0.00440521150579035
DCT,9,0.0007998197281412937,-125.0,-0.2609603340292276,-2.7483529919849298e-05,-0.49287126074388327,0.008664258357067918
DCTN1,13,0.002793145073261718,129.0,0.337696335078534,5.628306810031895e-05,0.6879036737059954,0.0180539171135379
DCTN3,5,1.859008186259929e-05,860.0,0.17666392769104355,3.514173917258145e-07,24.052852129821584,0.00791149841656471
DCTN4,9,9.683066715381932e-05,810.0,0.3258246178600161,2.1545029664464468e-06,1.0600192394782175,0.007464850996593953
DCTN5,0,5.46298911522267e-05,-1380.0,-0.6174496644295302,-2.0302291161290537e-06,-0.7722326342303337,0.0
DCTN6,3,2.5629488923929014e-05,517.0,0.1233890214797136,2.486739227984535e-07,0.8025810065028677,0.0038978561594522087
DCUN1D1,0,0.0,,,,,0.0
DCUN1D2,0,2.813052683559362e-05,-1056.0,-0.3354510800508259,-7.437993019749918e-07,-0.7267145804038163,0.0
DCUN1D3,9,4.364873294233819e-05,77.0,0.041666666666666664,-4.415595767004637e-07,-0.10714790507194437,0.004897044579096506
DCUN1D4,0,0.0,,,,,0.0
DDAH2,3,7.552911105405872e-05,1777.0,0.36369218174375767,9.726022324199215e-07,inf,0.004457064264337115
DDB1,16,0.013017835086767121,112.0,0.56,0.0004422896653946023,1.6538188085425232,0.03159964529548039
DDC,8,0.00020720815888364939,395.0,0.2603823335530653,3.0927059718715035e-06,0.48926348751287296,0.008059296954926257
DDHD1,0,0.0,,,,,0.0
DDIT3,21,0.0028564017889675685,2613.0,0.910135841170324,0.000133186019045595,97.5376259389416,0.058001576782001706
DDIT4,14,0.0014619275718085287,1853.0,0.8074074074074075,4.414871046099377e-05,17.797205899634683,0.02917124727007221
DDN,3,3.437956158732945e-05,1062.0,0.21735571019238642,4.6812124891141477e-07,inf,0.003636351663233098
DDO,0,0.0,,,,,0.0
DDR1,20,0.005876599271969516,253.0,0.5952941176470589,0.00020418225518811274,2.883865288101681,0.030170030792085654
DDR2,0,0.0,,,,,0.0
DDX10,2,1.3389039629140774e-05,-510.0,-0.17751479289940827,-6.104213518315254e-07,-0.4475903596877625,0.0021953161269537844
DDX17,3,3.0801845636097325e-05,328.0,0.09449726303658888,2.0689876548645986e-07,0.28095090224542496,0.00374193334408419
DDX19A,0,0.0,,,,,0.0
DDX19B,0,0.0,,,,,0.0
DDX20,1,6.5109981612716685e-06,55.0,0.01125665165779779,8.138747701589585e-08,inf,0.0018049186646127476
DDX21,12,0.00023657901671626035,188.0,0.19144602851323828,2.4214793547448468e-06,0.16032229880652865,0.00863410810098152
DDX24,5,2.5460090665297295e-05,489.0,0.1205621301775148,2.567235433231672e-07,0.6920196669253303,0.004351482556165029
DDX26B,0,0.0,,,,,0.0
DDX28,2,6.256774895447934e-06,93.0,0.019492768811569902,6.685387134404377e-08,1.068719136197437,0.002549705006973984
DDX3X,6,5.6809173125418824e-05,-157.0,-0.1278501628664495,-3.119109362731828e-06,-0.32817270125149706,0.0043654236155719305
DDX42,3,0.004252170522373902,-416.0,-1.8407079646017699,-0.00019181871825839895,-0.8854658491410228,0.006248278268583602
DDX46,0,5.155356578280055e-05,-1181.0,-0.48640856672158156,-1.5688471515220092e-06,-0.7221767636077528,0.0
DDX47,0,1.9394992291085066e-05,-945.0,-0.23252952755905512,-3.6705762249362434e-07,-1.0,0.0
DDX5,11,0.00029796298754883533,3229.0,0.7535589264877479,1.0523764084427503e-05,39.67890612419381,0.022331126952684268
DDX51,6,6.042359046838487e-06,-175.0,-0.056451612903225805,-2.5683340402141306e-07,-0.23655809086942445,0.0025830972439907047
DDX52,0,2.0933793948763654e-05,-950.0,-0.2671541057367829,-4.9683919605914e-07,-0.7342328970392564,0.0
DDX54,0,0.0,,,,,0.0
DDX55,0,1.0805015671344208e-05,-675.0,-0.16288610038610038,-2.468312653773985e-07,-0.7453397001346425,0.0
DDX56,0,3.580082981472611e-05,-1075.0,-0.3606172425360617,-8.864401072460987e-07,-0.718038047977003,0.0
DDX58,31,0.04175608353159718,5.0,0.15625,-0.0005655983391478518,-0.13793902274024594,0.03698011660121375
DDX6,2,2.1448312998669757e-05,-780.0,-0.2689655172413793,-7.734243669789797e-07,-0.5821426711165061,0.0022925955335043506
DECR1,0,0.00011447134203891144,-1335.0,-0.778879813302217,-3.852649357843315e-06,-0.7876017981389265,0.0
DEDD2,2,4.103353420488355e-06,-99.0,-0.021345407503234153,-1.5942031962256683e-08,-0.12955764529683675,0.0018443049820501245
DENND1A,0,0.0,,,,,0.0
DENND1B,5,4.969757885834696e-05,1779.0,0.36410151453131395,9.732454313065184e-07,inf,0.004561150290711683
DENND1C,0,0.0,,,,,0.0
DENND2A,6,6.11285161470355e-05,1252.0,0.31409934771700954,1.010721305035715e-06,2.5078157777099817,0.006864580291894991
DENND2C,0,0.0,,,,,0.0
DENND2D,2,1.4047180441517118e-05,370.0,0.0757265656979124,1.7686092016403636e-07,inf,0.0026094722205473016
DENND3,6,6.538573370303887e-05,1249.0,0.3202564102564103,1.075548781575226e-06,2.4069869565568145,0.0069323398850805445
DENND4C,2,1.037309583181836e-05,-417.0,-0.1733887733887734,-9.292840194733651e-07,-0.41813841586596995,0.0020869727290127645
DENR,0,0.0,,,,,0.0
DEPDC7,3,2.2243967339125912e-05,-389.0,-0.2116430903155604,-1.9071317749786498e-06,-0.45686696261361975,0.0027418680510953954
DERL3,1,1.1719955213541507e-05,-502.0,-0.19763779527559056,-8.872845550985524e-07,-0.4588977643290219,0.0017745835910942444
DFFB,0,3.321370578664332e-06,-425.0,-0.10063935590812219,-1.5648886599699728e-07,-0.5282352046588197,0.0
DGAT1,3,3.6857097027063294e-05,1331.0,0.27528438469493277,6.320932609009008e-07,16.96752216081151,0.0076385735537290965
DGAT2,2,1.615831147548081e-05,472.0,0.09660253786328285,2.0485619458158553e-07,inf,0.0027051330756152504
DGCR2,0,0.0,,,,,0.0
DGCR8,0,1.7720251597149547e-05,-680.0,-0.23247863247863249,-6.922980491621442e-07,-0.5328824219533532,0.0
DGKA,5,2.7527337267881597e-05,844.0,0.18793141839234023,3.981344813693225e-07,2.2561142956271847,0.005242883770344524
DGKG,4,1.985360982958735e-05,401.0,0.09700048379293662,1.9082976816585416e-07,0.5692141992266702,0.003790843265128867
DGKH,0,0.0,,,,,0.0
DHCR24,15,0.002509910527596498,258.0,0.4990328820116054,8.436137291598203e-05,1.7253924597092654,0.020685947081405566
DHCR7,0,0.0,,,,,0.0
DHFR,7,7.08841221418054e-05,743.0,0.2671700827040633,1.21798730075819e-06,0.8130892615924215,0.006263731886388515
DHH,0,0.0,,,,,0.0
DHPS,3,5.97788301683907e-07,-155.0,-0.033872377622377624,-3.748518646264276e-08,-0.2548501950158948,0.0012121801926832266
DHRS7,0,0.0,,,,,0.0
DHRS7B,1,0.00026196389390116954,-797.0,-0.8074974670719351,-1.1297530614025283e-05,-0.7568303757915718,0.0030567734342216977
DHRS9,17,0.0003345099003838692,-11.0,-0.028720626631853787,-2.236920691991969e-05,-0.2738823040926021,0.009039928170907374
DHX15,7,0.0001591819407577431,2591.0,0.6128192999053926,4.127941680806164e-06,13.98071480542707,0.01320332863627017
DHX16,0,0.0,,,,,0.0
DHX30,1,7.372389311727344e-05,-887.0,-0.4530132788559755,-2.339703644801545e-06,-0.6486294738567918,0.0024895470382909138
DHX32,2,8.574811679318413e-06,157.0,0.032132623823168234,1.1107523294308135e-07,inf,0.0023017018849042685
DHX33,0,0.0,,,,,0.0
DHX34,4,1.7147408479456027e-05,623.0,0.12750716332378223,2.5729352124165454e-07,inf,0.003269914941259367
DHX36,0,0.0,,,,,0.0
DHX37,9,0.0005618977227368537,372.0,0.33066666666666666,8.365031090045557e-06,0.745206609729496,0.011117890212688096
DHX40,2,3.4117786597774884e-06,-89.0,-0.019968588736818487,-2.0173472201601038e-08,-0.10651989179658752,0.0017727956486542772
DHX57,0,0.0,,,,,0.0
DHX8,0,0.00010809675447440212,-1067.0,-0.699672131147541,-4.587571488682915e-06,-0.738999667859957,0.0
DHX9,8,0.00014413096082481884,2913.0,0.6149461684610513,3.3847767234946403e-06,43.637994332057524,0.01749768143431718
DIABLO,0,5.329504015166958e-06,-445.0,-0.09842955098429551,-1.228366779434491e-07,-0.7374411924161615,0.0
DIDO1,9,0.00015808721364236135,-71.0,-0.1056547619047619,-9.839230460642237e-06,-0.3297779296185408,0.006242943749331223
DIO2,1,0.00020825183680121717,-486.0,-0.528835690968444,-1.0687609779371095e-05,-0.6356222301993723,0.0032436859005943387
